RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,90 s2022-2023,Toques2022-2023,Def. pen.2022-2023,3.º def.2022-2023,3.º cent.2022-2023,3.º ataq.2022-2023,Ataq. pen.2022-2023,Balón vivo2022-2023,Att2022-2023,Succ2022-2023,Exitosa%2022-2023,Tkld2022-2023,Tkld%2022-2023,Transportes2022-2023,Dist. tot.2022-2023,Dist. prg.2022-2023,PrgC2022-2023,1/32022-2023,TAP2022-2023,Errores de control2022-2023,Des2022-2023,Rec2022-2023,PrgR2022-2023
424,Cala,es ESP,DF,Cádiz,es La Liga,32,1989,1.5,59.0,13.0,37.0,21.0,1.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,19.0,59.0,8.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0
425,Davide Calabria,it ITA,DF,Milan,it Serie A,25,1996,18.8,1474.0,59.0,414.0,768.0,307.0,16.0,1474.0,14.0,3.0,21.4,8.0,57.1,755.0,3303.0,1966.0,26.0,23.0,2.0,14.0,7.0,915.0,80.0
426,Mattia Caldara,it ITA,DF,Spezia,it Serie A,28,1994,13.9,791.0,145.0,450.0,304.0,46.0,17.0,791.0,5.0,2.0,40.0,2.0,40.0,380.0,1885.0,830.0,5.0,4.0,0.0,9.0,4.0,361.0,4.0
427,Luca Caldirola,it ITA,DF,Monza,it Serie A,31,1991,26.1,1636.0,219.0,891.0,674.0,75.0,12.0,1636.0,3.0,1.0,33.3,1.0,33.3,978.0,4803.0,2623.0,12.0,11.0,0.0,5.0,1.0,1176.0,13.0
428,Fernando Calero,es ESP,"DF,CC",Espanyol,es La Liga,26,1995,17.9,944.0,83.0,377.0,499.0,77.0,14.0,944.0,3.0,1.0,33.3,2.0,66.7,454.0,1933.0,951.0,9.0,8.0,1.0,12.0,6.0,518.0,4.0
859,Duje Ćaleta-Car,hr CRO,DF,Southampton,eng Premier League,25,1996,10.6,698.0,137.0,418.0,269.0,15.0,9.0,698.0,2.0,2.0,100.0,0.0,0.0,389.0,1834.0,996.0,5.0,1.0,0.0,1.0,2.0,431.0,0.0
431,Hakan Çalhanoğlu,tr TUR,CC,Inter,it Serie A,28,1994,26.3,1942.0,34.0,367.0,1015.0,581.0,26.0,1941.0,24.0,8.0,33.3,10.0,41.7,1167.0,5515.0,2601.0,46.0,55.0,6.0,32.0,12.0,1323.0,68.0
432,Kerim Calhanoglu,de GER,DF,Schalke 04,de Bundesliga,19,2002,0.7,58.0,3.0,22.0,17.0,19.0,1.0,58.0,3.0,0.0,0.0,3.0,100.0,17.0,79.0,45.0,3.0,3.0,0.0,3.0,0.0,21.0,3.0
433,Daniel Caligiuri,it ITA,"DF,CC",Augsburg,de Bundesliga,34,1988,3.2,200.0,12.0,65.0,88.0,52.0,5.0,200.0,11.0,5.0,45.5,4.0,36.4,82.0,441.0,234.0,7.0,5.0,1.0,5.0,4.0,83.0,8.0
434,Alexander Callens,pe PER,DF,Girona,es La Liga,30,1992,1.3,111.0,11.0,53.0,53.0,5.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,76.0,361.0,213.0,5.0,3.0,0.0,2.0,1.0,72.0,1.0
435,Dominic Calvert-Lewin,eng ENG,DL,Everton,eng Premier League,25,1997,12.9,376.0,20.0,39.0,143.0,200.0,59.0,375.0,28.0,15.0,53.6,10.0,35.7,186.0,972.0,405.0,18.0,11.0,10.0,40.0,12.0,286.0,56.0
436,Mahdi Camara,fr FRA,CC,Brest,fr Ligue 1,24,1998,20.2,955.0,30.0,193.0,569.0,210.0,36.0,955.0,45.0,24.0,53.3,16.0,35.6,633.0,3726.0,1596.0,32.0,25.0,2.0,27.0,17.0,550.0,44.0
875,Mohamed Camara,gn GUI,CC,Roma,it Serie A,25,1997,32.1,1967.0,54.0,405.0,1290.0,304.0,14.0,1967.0,62.0,30.0,100.69999999999999,20.0,69.1,1469.0,7450.0,3416.0,41.0,39.0,3.0,47.0,32.0,1346.0,33.0
879,Ousmane Camara,gn GUI,"DL,CC",Auxerre,fr Ligue 1,20,2001,6.1,427.0,42.0,190.0,233.0,11.0,2.0,427.0,4.0,2.0,66.7,1.0,33.3,343.0,2278.0,1393.0,5.0,3.0,0.0,4.0,1.0,312.0,1.0
441,Eduardo Camavinga,fr FRA,"CC,DF",Real Madrid,es La Liga,19,2002,22.3,1770.0,51.0,372.0,942.0,485.0,39.0,1770.0,71.0,38.0,53.5,25.0,35.2,1162.0,6589.0,3684.0,69.0,77.0,12.0,39.0,28.0,1326.0,99.0
442,Nicolò Cambiaghi,it ITA,"DL,CC",Empoli,it Serie A,21,2000,14.3,638.0,9.0,87.0,255.0,311.0,56.0,638.0,57.0,22.0,38.6,20.0,35.1,442.0,3746.0,1603.0,73.0,30.0,23.0,44.0,21.0,464.0,99.0
443,Andrea Cambiaso,it ITA,DF,Bologna,it Serie A,22,2000,24.1,1790.0,70.0,620.0,771.0,423.0,40.0,1790.0,60.0,31.0,51.7,24.0,40.0,1030.0,5494.0,2822.0,64.0,59.0,17.0,42.0,18.0,1148.0,105.0
444,Axel Camblan,fr FRA,"DL,CC",Brest,fr Ligue 1,18,2003,0.8,46.0,0.0,6.0,17.0,24.0,9.0,46.0,4.0,1.0,25.0,3.0,75.0,28.0,282.0,81.0,2.0,3.0,1.0,4.0,3.0,30.0,9.0
445,Sergio Camello,es ESP,DL,Rayo Vallecano,es La Liga,21,2001,26.7,782.0,29.0,51.0,337.0,406.0,101.0,782.0,46.0,18.0,39.1,24.0,52.2,483.0,2631.0,1053.0,40.0,36.0,17.0,71.0,35.0,561.0,122.0
446,Chem Campbell,wls WAL,"DL,CC",Wolves,eng Premier League,19,2002,0.8,47.0,1.0,6.0,19.0,23.0,5.0,47.0,4.0,2.0,50.0,2.0,50.0,39.0,303.0,70.0,2.0,6.0,1.0,3.0,6.0,36.0,10.0
447,Emre Can,de GER,CC,Dortmund,de Bundesliga,28,1994,21.1,1510.0,82.0,448.0,872.0,202.0,18.0,1509.0,25.0,13.0,52.0,7.0,28.0,927.0,4997.0,2356.0,34.0,26.0,1.0,15.0,11.0,1015.0,12.0
448,Sergio Canales,es ESP,"DL,CC",Betis,es La Liga,31,1991,26.7,1677.0,13.0,180.0,745.0,781.0,54.0,1676.0,54.0,28.0,51.9,19.0,35.2,1051.0,6475.0,3161.0,82.0,69.0,5.0,55.0,41.0,1275.0,150.0
449,Matteo Cancellieri,it ITA,DL,Lazio,it Serie A,20,2002,2.8,134.0,2.0,20.0,50.0,66.0,16.0,134.0,9.0,3.0,33.3,4.0,44.4,88.0,630.0,346.0,15.0,8.0,9.0,13.0,3.0,97.0,33.0
901,João Cancelo,pt POR,DF,Manchester City,eng Premier League,28,1994,25.4,2377.0,51.0,449.0,1192.0,757.0,85.0,2377.0,125.0,64.0,102.3,49.0,78.3,1474.0,8592.0,4819.0,123.0,63.0,40.0,38.0,23.0,1721.0,215.0
452,Antonio Candreva,it ITA,"CC,DF",Salernitana,it Serie A,35,1987,30.3,1802.0,48.0,332.0,783.0,708.0,46.0,1802.0,34.0,8.0,23.5,14.0,41.2,1093.0,5695.0,2245.0,71.0,50.0,10.0,25.0,13.0,1298.0,171.0
453,Thomas Cannon,ie IRL,DL,Everton,eng Premier League,19,2002,0.3,8.0,0.0,0.0,2.0,6.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,34.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0
454,Sergi Canós,es ESP,"DL,DF",Brentford,eng Premier League,25,1997,0.9,57.0,1.0,13.0,25.0,20.0,2.0,57.0,6.0,4.0,66.7,2.0,33.3,29.0,206.0,111.0,4.0,2.0,0.0,0.0,0.0,36.0,7.0
455,Ander Capa,es ESP,DF,Athletic Club,es La Liga,30,1992,1.2,110.0,2.0,24.0,50.0,37.0,2.0,110.0,3.0,2.0,66.7,1.0,33.3,53.0,406.0,193.0,5.0,9.0,1.0,3.0,2.0,56.0,7.0
456,Pierrick Capelle,fr FRA,"CC,DF",Angers,fr Ligue 1,35,1987,15.9,898.0,38.0,194.0,485.0,227.0,19.0,898.0,29.0,14.0,48.3,14.0,48.3,608.0,3413.0,1195.0,16.0,24.0,4.0,34.0,20.0,548.0,40.0
457,Étienne Capoue,fr FRA,CC,Villarreal,es La Liga,34,1988,21.7,1211.0,40.0,199.0,726.0,301.0,24.0,1211.0,62.0,31.0,50.0,22.0,35.5,783.0,4152.0,2037.0,45.0,27.0,10.0,26.0,13.0,948.0,72.0
458,Gianluca Caprari,it ITA,"CC,DL",Monza,it Serie A,29,1993,27.1,1364.0,7.0,128.0,668.0,577.0,103.0,1363.0,91.0,40.0,44.0,43.0,47.3,884.0,5535.0,2661.0,100.0,50.0,42.0,79.0,32.0,1089.0,188.0
919,Francesco Caputo,it ITA,DL,Sampdoria,it Serie A,34,1987,31.2,787.0,14.0,45.0,333.0,411.0,152.0,785.0,21.0,4.0,41.599999999999994,13.0,122.30000000000001,469.0,1914.0,641.0,22.0,11.0,14.0,66.0,38.0,638.0,204.0
461,Maxence Caqueret,fr FRA,CC,Lyon,fr Ligue 1,22,2000,30.7,2162.0,60.0,333.0,1196.0,654.0,73.0,2162.0,87.0,41.0,47.1,38.0,43.7,1650.0,8467.0,3482.0,46.0,81.0,11.0,70.0,48.0,1514.0,114.0
462,Andrea Carboni,it ITA,DF,Monza,it Serie A,21,2001,1.9,104.0,4.0,41.0,43.0,20.0,4.0,104.0,3.0,1.0,33.3,2.0,66.7,50.0,284.0,190.0,4.0,2.0,0.0,0.0,0.0,66.0,2.0
463,Franco Carboni,it ITA,"DF,DL",Monza,it Serie A,19,2003,0.7,61.0,2.0,17.0,28.0,21.0,1.0,61.0,7.0,3.0,42.9,4.0,57.1,34.0,293.0,169.0,7.0,3.0,1.0,0.0,0.0,36.0,8.0
464,Valentin Carboni,ar ARG,"CC,DF",Inter,it Serie A,17,2005,0.3,25.0,0.0,4.0,12.0,10.0,1.0,25.0,2.0,1.0,50.0,1.0,50.0,16.0,182.0,83.0,2.0,0.0,0.0,2.0,1.0,15.0,3.0
465,Isaac Carcelen,es ESP,DF,Cádiz,es La Liga,29,1993,24.4,1212.0,119.0,438.0,550.0,239.0,12.0,1212.0,21.0,14.0,66.7,6.0,28.6,494.0,2387.0,1410.0,33.0,18.0,3.0,18.0,18.0,550.0,62.0
933,Irvin Cardona,fr FRA,"DL,CC",Brest,fr Ligue 1,24,1997,6.1,205.0,9.0,23.0,81.0,101.0,28.0,205.0,12.0,5.0,77.1,6.0,102.9,124.0,649.0,314.0,12.0,7.0,3.0,20.0,7.0,129.0,31.0
468,Igor Carioca,br BRA,DF,Lorient,fr Ligue 1,25,1996,5.1,348.0,19.0,115.0,162.0,74.0,8.0,348.0,15.0,6.0,40.0,7.0,46.7,227.0,1269.0,662.0,8.0,13.0,1.0,8.0,1.0,200.0,23.0
469,Carlos,br BRA,DF,Monza,it Serie A,23,1999,34.3,2073.0,111.0,676.0,917.0,498.0,71.0,2073.0,61.0,33.0,54.1,24.0,39.3,1032.0,5925.0,3073.0,87.0,62.0,15.0,45.0,28.0,1267.0,151.0
470,Diego Carlos,br BRA,DF,Aston Villa,eng Premier League,29,1993,2.3,156.0,11.0,54.0,94.0,11.0,4.0,156.0,0.0,0.0,0.0,0.0,0.0,100.0,348.0,193.0,1.0,3.0,0.0,2.0,0.0,111.0,0.0
471,Juan Carlos,es ESP,PO,Girona,es La Liga,34,1988,10.0,356.0,324.0,355.0,1.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,212.0,903.0,476.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0
945,José Carlos Lazo,es ESP,"CC,DL",Almería,es La Liga,26,1996,2.0,78.0,6.0,25.0,16.0,37.0,5.0,78.0,6.0,2.0,120.0,4.0,80.0,41.0,259.0,112.0,2.0,5.0,0.0,5.0,4.0,40.0,13.0
949,Carmona,es ESP,"CC,DF",Elche,es La Liga,20,2002,12.4,665.0,53.0,230.0,289.0,152.0,20.0,665.0,26.0,11.0,78.3,11.0,90.0,370.0,1749.0,864.0,17.0,21.0,8.0,23.0,6.0,365.0,35.0
476,Marco Carnesecchi,it ITA,PO,Cremonese,it Serie A,22,2000,27.0,1036.0,906.0,1036.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,568.0,2965.0,1600.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0
477,Yannick Carrasco,be BEL,"DF,CC",Atlético Madrid,es La Liga,28,1993,25.7,1404.0,32.0,230.0,456.0,745.0,160.0,1403.0,124.0,60.0,48.4,51.0,41.1,822.0,6278.0,3577.0,146.0,58.0,71.0,52.0,34.0,922.0,264.0
478,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,30,1992,19.8,1512.0,85.0,412.0,580.0,526.0,39.0,1512.0,17.0,9.0,52.9,5.0,29.4,864.0,3105.0,1547.0,22.0,30.0,3.0,23.0,7.0,1049.0,147.0
479,Fabio Carvalho,pt POR,"CC,DL",Liverpool,eng Premier League,19,2002,3.9,193.0,2.0,31.0,75.0,91.0,26.0,193.0,6.0,2.0,33.3,3.0,50.0,122.0,568.0,255.0,9.0,9.0,2.0,11.0,15.0,145.0,26.0
480,Matis Carvalho,pt POR,PO,Montpellier,fr Ligue 1,23,1999,1.5,56.0,44.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,32.0,211.0,112.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
481,William Carvalho,pt POR,CC,Betis,es La Liga,30,1992,27.1,1979.0,40.0,303.0,1323.0,370.0,37.0,1979.0,52.0,29.0,55.8,17.0,32.7,1276.0,5717.0,2667.0,46.0,43.0,7.0,23.0,27.0,1591.0,52.0
482,Nicolò Casale,it ITA,DF,Lazio,it Serie A,24,1998,27.1,1803.0,215.0,871.0,917.0,27.0,14.0,1803.0,3.0,1.0,33.3,2.0,66.7,1102.0,6813.0,3784.0,11.0,3.0,0.0,5.0,1.0,1246.0,3.0
967,Casemiro,br BRA,CC,Manchester Utd,eng Premier League,30,1992,23.700000000000003,1769.0,111.0,534.0,957.0,293.0,24.0,1769.0,20.0,9.0,45.0,8.0,40.0,857.0,2848.0,1410.0,14.0,17.0,1.0,19.0,14.0,1110.0,34.0
485,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,24,1997,20.2,1215.0,76.0,423.0,545.0,258.0,11.0,1215.0,33.0,16.0,48.5,9.0,27.3,610.0,3143.0,1677.0,42.0,33.0,4.0,24.0,7.0,652.0,57.0
486,Tommaso Cassandro,it ITA,DF,Lecce,it Serie A,22,2000,0.1,8.0,1.0,4.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
487,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,26,1995,36.2,2237.0,158.0,820.0,920.0,508.0,52.0,2237.0,30.0,11.0,36.7,14.0,46.7,989.0,4010.0,1994.0,39.0,23.0,5.0,32.0,17.0,1246.0,149.0
488,Michele Castagnetti,it ITA,CC,Cremonese,it Serie A,32,1989,15.7,941.0,33.0,209.0,560.0,184.0,9.0,941.0,12.0,8.0,66.7,3.0,25.0,449.0,1871.0,970.0,14.0,11.0,0.0,15.0,3.0,551.0,10.0
489,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,30,1992,34.0,1653.0,1196.0,1636.0,17.0,1.0,1.0,1653.0,0.0,0.0,0.0,0.0,0.0,1030.0,4948.0,2681.0,0.0,1.0,1.0,0.0,0.0,884.0,0.0
490,Valentín Castellanos,ar ARG,DL,Girona,es La Liga,23,1998,28.9,672.0,28.0,65.0,278.0,343.0,123.0,671.0,43.0,14.0,32.6,21.0,48.8,361.0,1903.0,923.0,30.0,27.0,11.0,46.0,22.0,478.0,128.0
491,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,27,1995,28.5,1650.0,164.0,691.0,876.0,89.0,24.0,1650.0,18.0,11.0,61.1,5.0,27.8,1112.0,5790.0,3067.0,19.0,22.0,0.0,20.0,7.0,959.0,20.0
492,Samu Castillejo,es ESP,"DL,CC",Valencia,es La Liga,27,1995,15.1,840.0,2.0,81.0,345.0,422.0,49.0,840.0,65.0,23.0,35.4,33.0,50.8,561.0,3278.0,1701.0,54.0,41.0,11.0,43.0,28.0,604.0,115.0
493,Jonny Castro,es ESP,DF,Wolves,eng Premier League,28,1994,14.0,1004.0,53.0,343.0,444.0,227.0,13.0,1004.0,32.0,14.0,43.8,15.0,46.9,499.0,2623.0,1495.0,24.0,18.0,4.0,16.0,13.0,600.0,46.0
494,Gaetano Castrovilli,it ITA,CC,Fiorentina,it Serie A,25,1997,8.0,324.0,15.0,56.0,148.0,127.0,22.0,324.0,16.0,7.0,43.8,5.0,31.3,176.0,1019.0,467.0,12.0,13.0,0.0,11.0,9.0,200.0,16.0
495,Danilo Cataldi,it ITA,CC,Lazio,it Serie A,27,1994,21.3,1487.0,80.0,370.0,954.0,174.0,0.0,1487.0,18.0,6.0,33.3,8.0,44.4,752.0,2871.0,1108.0,8.0,9.0,0.0,7.0,8.0,1044.0,14.0
496,Catena,es ESP,DF,Rayo Vallecano,es La Liga,27,1994,34.5,2120.0,282.0,1160.0,930.0,41.0,24.0,2120.0,2.0,2.0,100.0,0.0,0.0,1220.0,5620.0,2913.0,8.0,5.0,0.0,11.0,6.0,1348.0,2.0
497,Yoann Cathline,fr FRA,"DL,CC",Lorient,fr Ligue 1,20,2002,12.1,548.0,16.0,122.0,169.0,267.0,29.0,548.0,63.0,23.0,36.5,31.0,49.2,410.0,2896.0,1414.0,46.0,30.0,10.0,38.0,27.0,369.0,106.0
498,Maximiliano Caufriez,be BEL,DF,Clermont Foot,fr Ligue 1,25,1997,24.7,1367.0,206.0,688.0,595.0,93.0,14.0,1367.0,13.0,5.0,38.5,6.0,46.2,1006.0,6727.0,3440.0,33.0,35.0,1.0,14.0,7.0,873.0,13.0
499,Edinson Cavani,uy URU,DL,Valencia,es La Liga,35,1987,16.1,476.0,13.0,54.0,217.0,208.0,54.0,473.0,10.0,4.0,40.0,5.0,50.0,230.0,904.0,316.0,8.0,7.0,3.0,30.0,9.0,356.0,53.0
500,Dani Ceballos,es ESP,CC,Real Madrid,es La Liga,25,1996,17.4,1690.0,29.0,258.0,986.0,465.0,34.0,1690.0,66.0,40.0,60.6,22.0,33.3,1243.0,6885.0,3318.0,60.0,52.0,7.0,19.0,26.0,1366.0,60.0
501,Pietro Ceccaroni,it ITA,DF,Lecce,it Serie A,26,1995,0.5,22.0,4.0,9.0,10.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
502,Federico Ceccherini,it ITA,DF,Hellas Verona,it Serie A,30,1992,15.7,780.0,86.0,308.0,386.0,96.0,15.0,780.0,3.0,2.0,66.7,1.0,33.3,368.0,1928.0,1123.0,25.0,14.0,2.0,13.0,8.0,409.0,20.0
503,Assan Ceesay,gm GAM,DL,Lecce,it Serie A,28,1994,20.1,642.0,28.0,69.0,270.0,311.0,71.0,641.0,36.0,22.0,61.1,12.0,33.3,304.0,1456.0,590.0,21.0,15.0,8.0,64.0,25.0,417.0,111.0
504,Emil Ceide,no NOR,DL,Sassuolo,it Serie A,20,2001,5.7,233.0,1.0,30.0,80.0,124.0,39.0,233.0,25.0,8.0,32.0,14.0,56.0,160.0,1103.0,709.0,37.0,13.0,23.0,15.0,8.0,182.0,47.0
505,Zeki Çelik,tr TUR,DF,Roma,it Serie A,25,1997,16.7,1102.0,43.0,350.0,491.0,276.0,18.0,1102.0,16.0,6.0,37.5,10.0,62.5,522.0,2709.0,1444.0,34.0,31.0,6.0,17.0,13.0,604.0,76.0
506,Álex Centelles,es ESP,DF,Almería,es La Liga,24,1997,12.5,686.0,55.0,269.0,244.0,180.0,7.0,686.0,14.0,6.0,42.9,7.0,50.0,341.0,1561.0,854.0,17.0,11.0,1.0,11.0,6.0,368.0,48.0
507,Fabien Centonze,fr FRA,DF,Nantes,fr Ligue 1,26,1996,18.8,1217.0,87.0,331.0,564.0,332.0,13.0,1217.0,66.0,38.0,57.6,22.0,33.3,757.0,4676.0,2055.0,42.0,39.0,5.0,25.0,11.0,671.0,125.0
508,Michele Cerofolini,it ITA,PO,Fiorentina,it Serie A,23,1999,5.0,202.0,165.0,201.0,1.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,123.0,615.0,370.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0
509,Franco Cervi,ar ARG,"CC,DF",Celta Vigo,es La Liga,28,1994,21.0,1143.0,16.0,219.0,496.0,437.0,50.0,1143.0,51.0,21.0,41.2,22.0,43.1,637.0,3430.0,1526.0,45.0,38.0,8.0,30.0,16.0,650.0,113.0
510,Julio César Enciso,py PAR,"DL,CC",Brighton,eng Premier League,18,2004,9.0,395.0,2.0,22.0,154.0,228.0,49.0,395.0,63.0,31.0,49.2,25.0,39.7,241.0,1769.0,1013.0,39.0,29.0,17.0,19.0,20.0,292.0,74.0
511,Julian Chabot,de GER,DF,Köln,de Bundesliga,24,1998,20.0,1434.0,228.0,831.0,572.0,35.0,17.0,1434.0,8.0,4.0,50.0,1.0,12.5,765.0,3090.0,1438.0,5.0,6.0,1.0,4.0,2.0,825.0,2.0
512,Florian Chabrolle,fr FRA,CC,Ajaccio,fr Ligue 1,24,1998,3.7,170.0,6.0,20.0,113.0,39.0,0.0,170.0,1.0,0.0,0.0,1.0,100.0,121.0,567.0,236.0,1.0,4.0,0.0,5.0,4.0,108.0,8.0
513,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,fr Ligue 1,17,2005,6.5,515.0,56.0,214.0,283.0,21.0,2.0,515.0,2.0,1.0,50.0,1.0,50.0,428.0,1642.0,610.0,1.0,3.0,0.0,2.0,2.0,396.0,8.0
514,Fares Chaïbi,dz ALG,"DL,CC",Toulouse,fr Ligue 1,19,2002,26.0,1314.0,48.0,194.0,606.0,531.0,86.0,1314.0,36.0,12.0,33.3,21.0,58.3,997.0,5316.0,2412.0,71.0,41.0,18.0,54.0,24.0,970.0,212.0
515,Nathaniel Chalobah,eng ENG,CC,Fulham,eng Premier League,27,1994,0.1,11.0,4.0,5.0,3.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,8.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0
516,Trevoh Chalobah,eng ENG,DF,Chelsea,eng Premier League,23,1999,17.9,1369.0,135.0,602.0,604.0,167.0,23.0,1369.0,10.0,8.0,80.0,1.0,10.0,784.0,2679.0,1393.0,17.0,13.0,1.0,6.0,5.0,973.0,27.0
517,Muhammed Cham,at AUT,CC,Clermont Foot,fr Ligue 1,21,2000,21.9,1268.0,12.0,148.0,614.0,527.0,61.0,1266.0,65.0,31.0,47.7,26.0,40.0,1010.0,6125.0,2895.0,71.0,74.0,11.0,39.0,56.0,967.0,120.0
518,Calum Chambers,eng ENG,"DF,CC",Aston Villa,eng Premier League,27,1995,3.9,245.0,30.0,119.0,96.0,32.0,2.0,245.0,0.0,0.0,0.0,0.0,0.0,139.0,794.0,540.0,6.0,4.0,0.0,2.0,1.0,149.0,2.0
519,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,32,1990,1.0,71.0,2.0,14.0,32.0,25.0,2.0,71.0,4.0,1.0,25.0,3.0,75.0,28.0,99.0,59.0,2.0,0.0,1.0,2.0,0.0,37.0,6.0
520,Gaëtan Charbonnier,fr FRA,"DL,CC",Auxerre,fr Ligue 1,33,1988,2.8,120.0,5.0,11.0,67.0,43.0,14.0,120.0,4.0,2.0,50.0,1.0,25.0,91.0,433.0,139.0,2.0,3.0,0.0,8.0,6.0,92.0,18.0
521,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,27,1994,27.7,1587.0,175.0,836.0,707.0,55.0,27.0,1587.0,3.0,3.0,100.0,0.0,0.0,1072.0,5655.0,3006.0,9.0,5.0,0.0,7.0,4.0,949.0,7.0
522,Shea Charles,nir NIR,DF,Manchester City,eng Premier League,18,2003,0.3,32.0,5.0,14.0,18.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,20.0,116.0,43.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0
523,Xavier Chavalerin,fr FRA,CC,Troyes,fr Ligue 1,31,1991,27.0,1337.0,72.0,427.0,677.0,240.0,38.0,1337.0,17.0,9.0,52.9,5.0,29.4,939.0,4366.0,1543.0,18.0,21.0,5.0,24.0,12.0,840.0,49.0
524,Pep Chavarría,es ESP,"DL,CC",Rayo Vallecano,es La Liga,24,1998,4.1,229.0,8.0,37.0,75.0,120.0,8.0,229.0,16.0,7.0,43.8,8.0,50.0,113.0,658.0,365.0,13.0,6.0,1.0,7.0,4.0,122.0,25.0
525,Ivane Chegra,fr FRA,"CC,DL",Ajaccio,fr Ligue 1,18,2004,2.1,67.0,0.0,17.0,30.0,22.0,1.0,67.0,8.0,3.0,37.5,4.0,50.0,44.0,355.0,159.0,7.0,2.0,1.0,7.0,5.0,38.0,5.0
526,Pape Cheikh Diop,sn SEN,CC,Elche,es La Liga,24,1997,0.4,20.0,2.0,7.0,13.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,100.0,13.0,67.0,26.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0
527,Rayan Cherki,fr FRA,"CC,DL",Lyon,fr Ligue 1,18,2003,20.8,1364.0,3.0,83.0,552.0,758.0,141.0,1364.0,157.0,79.0,50.3,65.0,41.4,1145.0,8325.0,4182.0,133.0,91.0,61.0,63.0,49.0,1107.0,260.0
528,Ilyes Cheti,dz ALG,DF,Angers,fr Ligue 1,27,1995,2.3,150.0,14.0,62.0,67.0,22.0,1.0,150.0,2.0,0.0,0.0,2.0,100.0,99.0,535.0,205.0,2.0,1.0,0.0,5.0,1.0,79.0,7.0
529,Lucas Chevalier,fr FRA,PO,Lille,fr Ligue 1,20,2001,32.0,1060.0,832.0,1057.0,3.0,0.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,858.0,4458.0,2988.0,0.0,0.0,0.0,1.0,0.0,638.0,0.0
530,Fabio Chiarodia,it ITA,DF,Werder Bremen,de Bundesliga,17,2005,0.7,29.0,6.0,16.0,11.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,9.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
531,Federico Chiesa,it ITA,"DF,CC",Juventus,it Serie A,24,1997,9.5,476.0,4.0,56.0,166.0,265.0,49.0,476.0,45.0,24.0,53.3,19.0,42.2,293.0,2176.0,1193.0,46.0,28.0,16.0,26.0,19.0,331.0,88.0
532,Ben Chilwell,eng ENG,"DF,CC",Chelsea,eng Premier League,25,1996,15.6,1133.0,23.0,284.0,426.0,426.0,36.0,1133.0,23.0,8.0,34.8,12.0,52.2,629.0,3401.0,1852.0,43.0,36.0,8.0,25.0,18.0,722.0,131.0
533,Vlad Chiricheș,ro ROU,DF,Cremonese,it Serie A,32,1989,10.9,554.0,120.0,358.0,194.0,6.0,2.0,554.0,4.0,3.0,75.0,0.0,0.0,250.0,1290.0,664.0,2.0,2.0,0.0,2.0,4.0,280.0,1.0
534,Pedro Chirivella,es ESP,CC,Nantes,fr Ligue 1,25,1997,22.5,1494.0,22.0,225.0,1071.0,206.0,10.0,1494.0,15.0,8.0,53.3,6.0,40.0,1196.0,5875.0,2375.0,15.0,18.0,1.0,5.0,6.0,1103.0,22.0
