RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,90 s2022-2023,Int.2022-2023,Balón vivo2022-2023,Balón muerto2022-2023,FK2022-2023,PL2022-2023,Camb.2022-2023,Pcz2022-2023,Lanz.2022-2023,SE2022-2023,Dentro2022-2023,Fuera2022-2023,Rect.2022-2023,Cmp2022-2023,PA2022-2023,Bloqueos2022-2023
585,Jesús Corona,mx MEX,DL,Sevilla,es La Liga,29,1993,1.2,42.0,40.0,2.0,1.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0
586,Ángel Correa,ar ARG,"DL,CC",Atlético Madrid,es La Liga,27,1995,16.2,520.0,493.0,23.0,2.0,2.0,5.0,22,2.0,9.0,1.0,5.0,0.0,406.0,4.0,16.0
587,Joaquín Correa,ar ARG,DL,Inter,it Serie A,27,1994,10.6,283.0,274.0,6.0,1.0,4.0,1.0,2,3.0,0.0,0.0,0.0,0.0,224.0,3.0,13.0
588,Thierry Correia,pt POR,DF,Valencia,es La Liga,23,1999,22.3,1363.0,1136.0,224.0,28.0,1.0,7.0,87,196.0,0.0,0.0,0.0,0.0,1047.0,3.0,34.0
589,Alessandro Cortinovis,it ITA,CC,Hellas Verona,it Serie A,21,2001,0.1,6.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
590,Danny da Costa,de GER,DF,Mainz 05,de Bundesliga,29,1993,13.7,607.0,460.0,144.0,0.0,0.0,3.0,52,143.0,1.0,0.0,1.0,0.0,372.0,3.0,20.0
591,David Pereira da Costa,pt POR,"CC,DL",Lens,fr Ligue 1,21,2001,15.6,761.0,739.0,18.0,5.0,3.0,1.0,52,6.0,7.0,4.0,2.0,0.0,615.0,4.0,13.0
592,Diego Costa,es ESP,DL,Wolves,eng Premier League,33,1988,13.8,221.0,204.0,17.0,1.0,1.0,0.0,6,0.0,1.0,0.0,0.0,0.0,158.0,0.0,13.0
593,Jaume Costa,es ESP,DF,Mallorca,es La Liga,34,1988,28.9,1165.0,946.0,210.0,12.0,0.0,9.0,75,198.0,0.0,0.0,0.0,0.0,854.0,9.0,31.0
594,Logan Costa,cv CPV,DF,Toulouse,fr Ligue 1,21,2001,4.6,230.0,225.0,5.0,4.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,194.0,0.0,3.0
595,Nuno da Costa,cv CPV,"DL,CC",Auxerre,fr Ligue 1,31,1991,22.3,381.0,364.0,17.0,1.0,3.0,4.0,15,0.0,0.0,0.0,0.0,0.0,261.0,0.0,10.0
596,Samu Costa,pt POR,CC,Almería,es La Liga,21,2000,22.1,1097.0,1048.0,41.0,37.0,4.0,12.0,8,4.0,0.0,0.0,0.0,0.0,864.0,8.0,28.0
597,Benoît Costil,fr FRA,PO,Auxerre,fr Ligue 1,35,1987,19.0,593.0,373.0,218.0,81.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,414.0,2.0,0.0
598,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,29,1992,23.7,1174.0,907.0,260.0,16.0,0.0,0.0,113,244.0,0.0,0.0,0.0,0.0,730.0,7.0,47.0
599,Lassana Coulibaly,ml MLI,CC,Salernitana,it Serie A,26,1996,32.1,1174.0,1149.0,23.0,20.0,3.0,5.0,10,3.0,0.0,0.0,0.0,0.0,978.0,2.0,26.0
600,Soumaïla Coulibaly,fr FRA,DF,Dortmund,de Bundesliga,18,2003,0.5,46.0,46.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0
601,Tanguy Coulibaly,fr FRA,"DL,DF",Stuttgart,de Bundesliga,21,2001,3.6,141.0,126.0,14.0,3.0,0.0,1.0,10,10.0,1.0,1.0,0.0,0.0,98.0,1.0,13.0
602,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,30,1992,31.0,1136.0,942.0,192.0,40.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,980.0,2.0,1.0
603,Mathieu Coutadeur,fr FRA,CC,Ajaccio,fr Ligue 1,36,1986,21.6,1197.0,1133.0,59.0,57.0,6.0,7.0,5,2.0,0.0,0.0,0.0,0.0,1006.0,5.0,15.0
604,Philippe Coutinho,br BRA,"CC,DL",Aston Villa,eng Premier League,30,1992,8.8,384.0,352.0,30.0,13.0,5.0,1.0,19,5.0,6.0,3.0,1.0,0.0,288.0,2.0,7.0
605,Yan Couto,br BRA,"DF,CC",Girona,es La Liga,20,2002,12.9,598.0,525.0,72.0,5.0,0.0,5.0,63,66.0,1.0,1.0,0.0,0.0,444.0,1.0,17.0
606,Conor Coventry,ie IRL,"CC,DL",West Ham,eng Premier League,22,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,23,1999,15.299999999999999,636.0,539.0,93.0,9.0,1.0,2.0,14,84.0,0.0,0.0,0.0,0.0,462.0,4.0,16.0
609,Alessio Cragno,it ITA,PO,Monza,it Serie A,28,1994,1.0,31.0,24.0,7.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
610,Matthew Craig,sct SCO,CC,Tottenham,eng Premier League,19,2003,0.2,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
611,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,32,1989,24.8,1448.0,1157.0,288.0,40.0,1.0,5.0,133,192.0,56.0,5.0,44.0,1.0,1127.0,3.0,35.0
612,Bryan Cristante,it ITA,"CC,DF",Roma,it Serie A,27,1995,32.6,1679.0,1611.0,63.0,60.0,6.0,31.0,11,3.0,0.0,0.0,0.0,0.0,1381.0,5.0,19.0
613,Domen Črnigoj,si SVN,CC,Salernitana,it Serie A,26,1995,3.3,111.0,110.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,4.0
614,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,30,1992,22.9,985.0,791.0,188.0,16.0,0.0,1.0,35,168.0,0.0,0.0,0.0,0.0,746.0,6.0,21.0
615,Juan Cruz,es ESP,DL,Betis,es La Liga,22,2000,2.0,39.0,38.0,1.0,1.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0
616,Juan Cuadrado,co COL,"DF,DL",Juventus,it Serie A,34,1988,23.1,1323.0,1126.0,193.0,29.0,0.0,28.0,83,128.0,36.0,12.0,21.0,0.0,1113.0,4.0,17.0
617,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,24,1998,18.6,1293.0,1093.0,192.0,28.0,0.0,2.0,44,151.0,13.0,8.0,3.0,0.0,1090.0,8.0,26.0
618,Jorge Cuenca,es ESP,DF,Villarreal,es La Liga,22,1999,5.6,384.0,366.0,17.0,9.0,1.0,7.0,1,2.0,0.0,0.0,0.0,0.0,334.0,1.0,3.0
619,Braian Cufré,ar ARG,DF,Mallorca,es La Liga,25,1996,2.4,92.0,67.0,24.0,1.0,0.0,1.0,1,23.0,0.0,0.0,0.0,0.0,76.0,1.0,2.0
620,Mickaël Cuisance,fr FRA,CC,Sampdoria,it Serie A,22,1999,6.9,223.0,201.0,22.0,10.0,3.0,5.0,20,3.0,7.0,4.0,3.0,0.0,176.0,0.0,6.0
1243,Matheus Cunha,br BRA,DL,Wolves,eng Premier League,23,1999,14.899999999999999,319.0,291.0,25.0,1.0,2.0,1.0,11,4.0,0.0,0.0,0.0,0.0,235.0,3.0,10.0
623,Curro,es ESP,CC,Almería,es La Liga,26,1996,0.5,28.0,24.0,3.0,1.0,0.0,0.0,1,0.0,2.0,0.0,1.0,0.0,21.0,1.0,1.0
624,Marco D'Alessandro,it ITA,"DF,DL",Monza,it Serie A,31,1991,3.2,115.0,100.0,14.0,2.0,0.0,0.0,13,12.0,0.0,0.0,0.0,0.0,79.0,1.0,3.0
625,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,33,1988,8.1,557.0,530.0,26.0,13.0,0.0,2.0,9,13.0,0.0,0.0,0.0,0.0,493.0,1.0,2.0
626,Luca D'Andrea,it ITA,DL,Sassuolo,it Serie A,17,2004,3.5,84.0,80.0,4.0,0.0,1.0,0.0,7,1.0,3.0,0.0,0.0,0.0,61.0,0.0,1.0
627,Damien Da Silva,fr FRA,DF,Lyon,fr Ligue 1,34,1988,3.8,254.0,238.0,16.0,2.0,0.0,3.0,2,14.0,0.0,0.0,0.0,0.0,217.0,0.0,3.0
628,Moanes Dabbur,il ISR,DL,Hoffenheim,de Bundesliga,30,1992,10.4,287.0,277.0,9.0,0.0,1.0,1.0,6,3.0,0.0,0.0,0.0,0.0,204.0,1.0,8.0
629,Andréa Dacourt,fr FRA,CC,Nice,fr Ligue 1,17,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,Colin Dagba,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,23,1998,10.6,496.0,395.0,99.0,5.0,0.0,0.0,35,93.0,1.0,0.0,0.0,0.0,401.0,2.0,14.0
631,Finn Dahmen,de GER,PO,Mainz 05,de Bundesliga,24,1998,8.0,280.0,203.0,77.0,23.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0
632,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,26,1996,3.7,259.0,253.0,4.0,2.0,1.0,1.0,3,0.0,2.0,0.0,2.0,0.0,213.0,2.0,7.0
633,Patson Daka,zm ZAM,DL,Leicester City,eng Premier League,23,1998,13.2,295.0,264.0,29.0,0.0,5.0,0.0,8,10.0,0.0,0.0,0.0,0.0,195.0,2.0,11.0
634,Thijs Dallinga,nl NED,DL,Toulouse,fr Ligue 1,21,2000,26.1,522.0,516.0,4.0,0.0,0.0,4.0,18,2.0,0.0,0.0,0.0,0.0,327.0,2.0,32.0
635,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,23,1999,23.9,1441.0,1216.0,219.0,17.0,3.0,20.0,44,202.0,0.0,0.0,0.0,0.0,1141.0,6.0,35.0
636,Muhammed Damar,de GER,CC,Hoffenheim,de Bundesliga,18,2004,1.8,65.0,63.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,52.0,1.0,2.0
637,Mikkel Damsgaard,dk DEN,"CC,DL",Brentford,eng Premier League,22,2000,11.0,407.0,387.0,14.0,8.0,5.0,2.0,29,1.0,2.0,1.0,1.0,0.0,275.0,6.0,12.0
1277,Flavius Daniliuc,at AUT,DF,Salernitana,it Serie A,21,2001,25.4,1190.0,1128.0,59.0,39.0,0.0,11.0,2,20.0,0.0,0.0,0.0,0.0,1026.0,3.0,12.0
1281,Danilo,br BRA,CC,Nott'ham Forest,eng Premier League,21,2001,46.2,2460.0,2240.0,209.0,56.0,6.0,19.0,21,129.0,0.0,0.0,0.0,0.0,2032.0,11.0,37.0
1285,Arnaut Danjuma,nl NED,"DL,CC",Tottenham,eng Premier League,25,1997,7.199999999999999,151.0,139.0,12.0,1.0,0.0,0.0,8,2.0,2.0,0.0,0.0,0.0,109.0,0.0,5.0
644,Kévin Danois,fr FRA,CC,Auxerre,fr Ligue 1,18,2004,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
645,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,23,1998,35.9,2336.0,2230.0,106.0,79.0,1.0,1.0,0,7.0,0.0,0.0,0.0,0.0,2103.0,0.0,11.0
646,Dante,br BRA,DF,Nice,fr Ligue 1,38,1983,36.7,2643.0,2550.0,88.0,69.0,4.0,12.0,2,9.0,0.0,0.0,0.0,0.0,2376.0,5.0,14.0
647,Márton Dárdai,de GER,"DF,CC",Hertha BSC,de Bundesliga,20,2002,10.5,378.0,359.0,17.0,14.0,1.0,7.0,1,2.0,1.0,1.0,0.0,0.0,225.0,2.0,6.0
648,Sergi Darder,es ESP,CC,Espanyol,es La Liga,28,1993,36.9,1628.0,1381.0,237.0,109.0,14.0,19.0,181,11.0,93.0,39.0,37.0,3.0,1181.0,10.0,40.0
649,Achraf Dari,ma MAR,DF,Brest,fr Ligue 1,23,1999,14.6,690.0,661.0,27.0,27.0,0.0,7.0,1,0.0,0.0,0.0,0.0,0.0,547.0,2.0,4.0
650,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,31,1990,0.3,12.0,10.0,2.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
651,Matteo Darmian,it ITA,DF,Inter,it Serie A,32,1989,22.5,1376.0,1246.0,127.0,18.0,2.0,16.0,28,109.0,0.0,0.0,0.0,0.0,1190.0,3.0,17.0
652,Josh Dasilva,eng ENG,CC,Brentford,eng Premier League,23,1998,15.4,617.0,591.0,25.0,8.0,1.0,1.0,33,11.0,6.0,4.0,0.0,0.0,491.0,1.0,17.0
653,David Datro Fofana,ci CIV,DL,Chelsea,eng Premier League,19,2002,0.8,9.0,9.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
654,Jonathan David,ca CAN,DL,Lille,fr Ligue 1,22,2000,35.2,875.0,817.0,52.0,1.0,6.0,1.0,7,5.0,0.0,0.0,0.0,0.0,716.0,6.0,32.0
655,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,21,2000,22.7,1567.0,1378.0,181.0,26.0,2.0,9.0,25,155.0,0.0,0.0,0.0,0.0,1361.0,8.0,22.0
656,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,29,1993,25.4,1281.0,1190.0,87.0,27.0,1.0,8.0,35,60.0,0.0,0.0,0.0,0.0,1040.0,4.0,22.0
657,Tom Davies,eng ENG,CC,Everton,eng Premier League,24,1998,6.0,234.0,227.0,6.0,5.0,3.0,3.0,2,1.0,0.0,0.0,0.0,0.0,173.0,1.0,6.0
658,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,27,1995,18.1,827.0,756.0,70.0,31.0,1.0,1.0,13,39.0,0.0,0.0,0.0,0.0,613.0,1.0,11.0
1319,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,32,1990,23.7,1236.0,1196.0,36.0,30.0,0.0,6.0,2,6.0,0.0,0.0,0.0,0.0,1025.0,4.0,6.0
661,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,31,1991,26.9,1626.0,1454.0,160.0,53.0,28.0,27.0,226,31.0,72.0,20.0,32.0,6.0,1192.0,12.0,41.0
662,Charles De Ketelaere,be BEL,"CC,DL",Milan,it Serie A,21,2001,12.4,383.0,362.0,21.0,2.0,2.0,2.0,10,9.0,0.0,0.0,0.0,0.0,299.0,0.0,13.0
663,Manuel De Luca,it ITA,"DL,CC",Sampdoria,it Serie A,24,1998,0.5,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
664,Tommaso De Nipoti,it ITA,CC,Atalanta,it Serie A,19,2003,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
665,Rodrigo De Paul,ar ARG,CC,Atlético Madrid,es La Liga,28,1994,21.4,1421.0,1335.0,74.0,47.0,17.0,32.0,47,15.0,8.0,2.0,4.0,0.0,1160.0,12.0,27.0
666,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,29,1992,11.6,569.0,475.0,93.0,7.0,0.0,6.0,26,86.0,0.0,0.0,0.0,0.0,450.0,1.0,4.0
667,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,34,1988,7.5,430.0,352.0,78.0,6.0,1.0,1.0,7,72.0,0.0,0.0,0.0,0.0,330.0,0.0,6.0
668,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,24,1998,19.5,1123.0,918.0,198.0,7.0,0.0,1.0,48,187.0,4.0,0.0,2.0,0.0,878.0,7.0,23.0
669,Koni De Winter,be BEL,DF,Empoli,it Serie A,20,2002,11.4,494.0,473.0,21.0,13.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,424.0,0.0,2.0
670,Grégoire Defrel,mq MTQ,DL,Sassuolo,it Serie A,31,1991,13.0,250.0,219.0,31.0,0.0,1.0,1.0,1,1.0,2.0,1.0,0.0,0.0,211.0,0.0,5.0
671,Duccio Degl'Innocenti,it ITA,CC,Empoli,it Serie A,19,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,Brecht Dejaegere,be BEL,CC,Toulouse,fr Ligue 1,31,1991,20.1,664.0,619.0,40.0,2.0,5.0,3.0,19,8.0,1.0,1.0,0.0,0.0,518.0,5.0,18.0
673,Romain Del Castillo,fr FRA,"CC,DL",Brest,fr Ligue 1,26,1996,15.8,673.0,580.0,89.0,24.0,8.0,4.0,101,20.0,42.0,19.0,23.0,0.0,448.0,4.0,15.0
674,Alberto Del Moral,es ESP,CC,Villarreal,es La Liga,22,2000,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,Thomas Delaine,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,30,1992,11.9,537.0,432.0,104.0,4.0,1.0,1.0,66,100.0,0.0,0.0,0.0,0.0,356.0,1.0,24.0
1353,Thomas Delaney,dk DEN,CC,Sevilla,es La Liga,30,1991,6.699999999999999,326.0,315.0,10.0,9.0,0.0,3.0,7,1.0,0.0,0.0,0.0,0.0,250.0,1.0,7.0
678,Sacha Delaye,fr FRA,"DL,CC",Montpellier,fr Ligue 1,20,2002,0.2,14.0,12.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
679,Fran Delgado,es ESP,DF,Betis,es La Liga,21,2001,0.1,8.0,7.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1361,Andy Delort,dz ALG,DL,Nice,fr Ligue 1,30,1991,13.899999999999999,368.0,338.0,27.0,1.0,1.0,3.0,32,2.0,1.0,0.0,1.0,0.0,212.0,3.0,7.0
682,Karamoko Dembele,sct SCO,"DL,CC",Brest,fr Ligue 1,19,2003,2.0,89.0,76.0,12.0,4.0,0.0,0.0,14,3.0,5.0,1.0,2.0,0.0,59.0,1.0,3.0
683,Moussa Dembélé,fr FRA,"DL,CC",Lyon,fr Ligue 1,26,1996,9.7,191.0,176.0,15.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,138.0,0.0,10.0
684,Ousmane Dembélé,fr FRA,DL,Barcelona,es La Liga,25,1997,15.7,854.0,768.0,80.0,7.0,13.0,4.0,106,8.0,65.0,17.0,19.0,1.0,642.0,6.0,38.0
1371,Siriki Dembélé,ci CIV,"DL,CC",Bournemouth,eng Premier League,25,1996,5.3,144.0,139.0,5.0,1.0,0.0,0.0,9,3.0,1.0,1.0,0.0,0.0,115.0,0.0,4.0
687,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,24,1998,17.1,653.0,587.0,66.0,41.0,0.0,3.0,2,2.0,0.0,0.0,0.0,0.0,560.0,0.0,1.0
688,Kerem Demirbay,de GER,CC,Leverkusen,de Bundesliga,29,1993,17.2,1069.0,940.0,124.0,56.0,3.0,8.0,90,7.0,55.0,29.0,20.0,0.0,827.0,5.0,19.0
689,Ermedin Demirović,ba BIH,"DL,CC",Augsburg,de Bundesliga,24,1998,26.3,533.0,501.0,27.0,0.0,2.0,2.0,19,5.0,0.0,0.0,0.0,0.0,268.0,5.0,32.0
690,Diego Demme,de GER,CC,Napoli,it Serie A,30,1991,1.6,191.0,187.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,1.0
691,Sepp van den Berg,nl NED,DF,Schalke 04,de Bundesliga,20,2001,7.7,334.0,319.0,14.0,9.0,0.0,3.0,0,5.0,0.0,0.0,0.0,0.0,277.0,1.0,0.0
692,Branco van den Boomen,nl NED,CC,Toulouse,fr Ligue 1,27,1995,32.1,2214.0,1891.0,310.0,89.0,12.0,70.0,282,21.0,169.0,58.0,101.0,0.0,1684.0,13.0,37.0
1387,Leander Dendoncker,be BEL,CC,Aston Villa,eng Premier League,27,1995,10.1,383.0,374.0,8.0,7.0,0.0,2.0,3,1.0,0.0,0.0,0.0,0.0,334.0,1.0,10.0
695,Emmanuel Dennis,ng NGA,"DL,CC",Nott'ham Forest,eng Premier League,24,1997,8.0,183.0,178.0,4.0,0.0,0.0,0.0,11,3.0,0.0,0.0,0.0,0.0,124.0,1.0,14.0
1393,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,25,1997,25.6,780.0,574.0,203.0,6.0,2.0,2.0,68,195.0,2.0,1.0,1.0,0.0,514.0,3.0,18.0
698,Kastriot Dermaku,al ALB,DF,Lecce,it Serie A,30,1992,0.4,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
699,Halil Dervişoğlu,tr TUR,CC,Brentford,eng Premier League,22,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,Rémy Descamps,fr FRA,PO,Nantes,fr Ligue 1,26,1996,1.0,26.0,18.0,8.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
701,Mikkel Desler,dk DEN,DF,Toulouse,fr Ligue 1,27,1995,25.1,1573.0,1338.0,230.0,22.0,1.0,2.0,42,208.0,0.0,0.0,0.0,0.0,1336.0,5.0,36.0
702,Cyriel Dessers,ng NGA,DL,Cremonese,it Serie A,27,1994,17.6,280.0,250.0,29.0,0.0,1.0,1.0,8,3.0,0.0,0.0,0.0,0.0,180.0,1.0,9.0
703,Sergiño Dest,us USA,DF,Milan,it Serie A,21,2000,3.7,198.0,154.0,44.0,1.0,0.0,1.0,4,43.0,0.0,0.0,0.0,0.0,169.0,0.0,5.0
704,Mattia Destro,it ITA,"DL,CC",Empoli,it Serie A,31,1991,6.4,79.0,74.0,5.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,44.0,0.0,5.0
705,Gerard Deulofeu,es ESP,DL,Udinese,it Serie A,28,1994,13.5,588.0,475.0,110.0,27.0,1.0,0.0,59,14.0,43.0,20.0,14.0,0.0,443.0,3.0,14.0
706,Kiernan Dewsbury-Hall,eng ENG,CC,Leicester City,eng Premier League,23,1998,25.6,1154.0,1120.0,24.0,9.0,9.0,20.0,46,3.0,7.0,7.0,0.0,0.0,872.0,10.0,26.0
707,Samuel Di Carmine,it ITA,"DL,CC",Cremonese,it Serie A,33,1988,0.3,8.0,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
708,Federico Di Francesco,it ITA,"DL,CC",Lecce,it Serie A,28,1994,22.6,511.0,466.0,42.0,2.0,7.0,3.0,45,11.0,29.0,0.0,2.0,0.0,340.0,3.0,24.0
709,Michele Di Gregorio,it ITA,PO,Monza,it Serie A,25,1997,37.0,1515.0,1162.0,350.0,103.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,1151.0,3.0,0.0
710,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,28,1993,36.2,2687.0,2311.0,366.0,58.0,5.0,25.0,88,304.0,2.0,0.0,0.0,0.0,2272.0,10.0,61.0
711,Ángel Di María,ar ARG,"DL,CC",Juventus,it Serie A,34,1988,15.1,675.0,571.0,97.0,29.0,7.0,14.0,97,16.0,44.0,16.0,25.0,0.0,487.0,7.0,21.0
712,Boulaye Dia,sn SEN,"DL,CC",Salernitana,it Serie A,25,1996,28.0,589.0,566.0,20.0,0.0,2.0,7.0,6,3.0,0.0,0.0,0.0,0.0,449.0,3.0,30.0
713,Moussa Diaby,fr FRA,"DL,CC",Leverkusen,de Bundesliga,23,1999,30.0,1003.0,938.0,57.0,6.0,12.0,5.0,95,28.0,13.0,4.0,5.0,0.0,741.0,8.0,31.0
714,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,25,1996,27.2,1185.0,1141.0,42.0,37.0,0.0,12.0,1,1.0,0.0,0.0,0.0,0.0,971.0,2.0,6.0
715,Mamadou Diakhon,fr FRA,DL,Reims,fr Ligue 1,16,2005,0.2,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
716,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,21,2001,29.5,1944.0,1657.0,285.0,47.0,0.0,5.0,19,237.0,0.0,0.0,0.0,0.0,1728.0,2.0,26.0
717,Ibrahim Diakité,gn GUI,DF,Reims,fr Ligue 1,18,2003,1.5,68.0,48.0,20.0,1.0,0.0,0.0,7,19.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0
718,Abdou Diallo,sn SEN,"DF,CC",RB Leipzig,de Bundesliga,26,1996,5.3,381.0,365.0,15.0,13.0,1.0,3.0,1,2.0,0.0,0.0,0.0,0.0,323.0,1.0,2.0
719,Baila Diallo,fr FRA,"DF,CC",Clermont Foot,fr Ligue 1,21,2001,1.0,47.0,32.0,15.0,0.0,0.0,0.0,5,15.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0
720,Habib Diallo,sn SEN,DL,Strasbourg,fr Ligue 1,27,1995,32.0,597.0,575.0,17.0,1.0,7.0,4.0,7,0.0,0.0,0.0,0.0,0.0,397.0,5.0,31.0
721,Ibrahima Diallo,fr FRA,CC,Southampton,eng Premier League,23,1999,9.1,402.0,395.0,7.0,7.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,317.0,0.0,9.0
722,Ismael Diallo,ci CIV,DF,Ajaccio,fr Ligue 1,25,1997,24.2,1078.0,882.0,193.0,11.0,4.0,5.0,35,182.0,0.0,0.0,0.0,0.0,804.0,3.0,25.0
723,Mamady Diarra,ml MLI,"CC,DF",Cádiz,es La Liga,22,2000,0.7,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
724,Mouhamadou Diarra,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,18,2004,18.1,660.0,628.0,32.0,3.0,3.0,3.0,48,20.0,1.0,0.0,0.0,0.0,506.0,0.0,13.0
725,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,21,2000,13.6,646.0,552.0,89.0,21.0,0.0,5.0,13,68.0,0.0,0.0,0.0,0.0,537.0,5.0,15.0
726,Stéphane Diarra,fr FRA,"DL,CC",Lorient,fr Ligue 1,23,1998,11.8,328.0,313.0,15.0,1.0,0.0,0.0,15,10.0,4.0,2.0,0.0,0.0,240.0,0.0,15.0
727,Youba Diarra,ml MLI,CC,Cádiz,es La Liga,24,1998,1.1,49.0,49.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0
728,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,25,1997,22.2,2080.0,2029.0,51.0,38.0,1.0,6.0,1,7.0,0.0,0.0,0.0,0.0,1928.0,0.0,7.0
729,Krépin Diatta,sn SEN,"CC,DL",Monaco,fr Ligue 1,23,1999,23.0,771.0,746.0,19.0,1.0,0.0,2.0,54,18.0,0.0,0.0,0.0,0.0,581.0,6.0,21.0
730,Mory Diaw,sn SEN,PO,Clermont Foot,fr Ligue 1,29,1993,37.0,1467.0,1034.0,430.0,175.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,1034.0,3.0,1.0
