club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
GD Estoril Praia,Gerso,25.0,Guinea-Bissau,Left Winger,LW,1250000.0,Belenenses SAD,Portugal,0.0,out,summer,Primeira Liga,2016,False,
GD Estoril Praia,Ânderson Luís,27.0,Brazil,Right-Back,RB,1500000.0,Arouca,Portugal,0.0,out,summer,Primeira Liga,2016,False,
GD Estoril Praia,Frédéric Mendy,27.0,Guinea-Bissau,Centre-Forward,CF,400000.0,Ulsan Hyundai,"Korea, South",0.0,out,summer,Primeira Liga,2016,False,
GD Estoril Praia,Pawel Kieszek,32.0,Poland,Goalkeeper,GK,1250000.0,Córdoba CF,Spain,0.0,out,summer,Primeira Liga,2016,False,
GD Estoril Praia,Morelatto,22.0,Brazil,Attacking Midfield,AM,150000.0,Mafra,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
GD Estoril Praia,Douglas Cordeiro,21.0,Brazil,Central Midfield,CM,25000.0,Without Club,,,out,summer,Primeira Liga,2016,False,
GD Estoril Praia,Tijane,25.0,Portugal,Left Winger,LW,100000.0,Without Club,,,out,summer,Primeira Liga,2016,False,
GD Estoril Praia,Georgemy,20.0,Brazil,Goalkeeper,GK,100000.0,Cruzeiro,Brazil,0.0,out,summer,Primeira Liga,2016,True,end of loan
GD Estoril Praia,Oumar Diakhite,22.0,Senegal,Centre-Back,CB,300000.0,Olhanense,Portugal,0.0,out,summer,Primeira Liga,2016,True,end of loan
GD Estoril Praia,Mattheus,21.0,Brazil,Attacking Midfield,AM,500000.0,Flamengo,Brazil,0.0,out,summer,Primeira Liga,2016,True,end of loan
GD Estoril Praia,Michael,23.0,Brazil,Centre-Forward,CF,750000.0,Fluminense,Brazil,0.0,out,summer,Primeira Liga,2016,True,end of loan
GD Estoril Praia,Marion,24.0,Brazil,Left Winger,LW,750000.0,Atlético-MG,Brazil,0.0,out,summer,Primeira Liga,2016,True,end of loan
GD Estoril Praia,Pedro Botelho,26.0,Brazil,Left-Back,LB,500000.0,Atlético-PR,Brazil,0.0,out,summer,Primeira Liga,2016,True,end of loan
GD Estoril Praia,Carlinhos,22.0,Brazil,Attacking Midfield,AM,450000.0,Monte Azul-SP,Brazil,180000.0,in,winter,Primeira Liga,2016,False,
GD Estoril Praia,André Claro,25.0,Portugal,Second Striker,SS,1750000.0,Vitória Setúbal,Portugal,100000.0,in,winter,Primeira Liga,2016,False,
GD Estoril Praia,Nuno Lopes,30.0,Portugal,Right-Back,RB,600000.0,Apol. Limassol,Cyprus,0.0,in,winter,Primeira Liga,2016,False,
GD Estoril Praia,Gonçalo Brandão,30.0,Portugal,Centre-Back,CB,1500000.0,Belenenses SAD,Portugal,0.0,in,winter,Primeira Liga,2016,False,
GD Estoril Praia,Allano,21.0,Brazil,Right Winger,RW,750000.0,Cruzeiro,Brazil,0.0,in,winter,Primeira Liga,2016,True,free loan
GD Estoril Praia,Licá,28.0,Portugal,Left Winger,LW,1500000.0,Nottm Forest,England,0.0,in,winter,Primeira Liga,2016,True,free loan
GD Estoril Praia,Luiz Phellype,23.0,Brazil,Centre-Forward,CF,500000.0,Paços Ferreira,Portugal,0.0,out,winter,Primeira Liga,2016,False,
GD Estoril Praia,Billal Sebaihi,24.0,France,Central Midfield,CM,250000.0,Manisaspor,Turkey,0.0,out,winter,Primeira Liga,2016,False,
GD Estoril Praia,Diogo Baltazar,21.0,Portugal,Defensive Midfield,DM,100000.0,1º Dezembro,Portugal,0.0,out,winter,Primeira Liga,2016,True,free loan
GD Estoril Praia,Yohan Tavares,28.0,Portugal,Centre-Back,CB,2750000.0,Bangkok Utd.,Thailand,0.0,out,winter,Primeira Liga,2016,False,
Moreirense FC,Pedro Taborda,38.0,Portugal,Goalkeeper,GK,50000.0,Covilhã,Portugal,0.0,in,summer,Primeira Liga,2016,False,
Moreirense FC,Cauê,27.0,Brazil,Defensive Midfield,DM,600000.0,Hapoel Tel Aviv,Israel,0.0,in,summer,Primeira Liga,2016,False,
Moreirense FC,Ousmane Dramé,23.0,France,Left Winger,LW,300000.0,Sporting B,Portugal,0.0,in,summer,Primeira Liga,2016,False,
Moreirense FC,Pedro Rebocho,21.0,Portugal,Left-Back,LB,850000.0,Benfica B,Portugal,0.0,in,summer,Primeira Liga,2016,False,
Moreirense FC,Jander,27.0,Brazil,Left-Back,LB,500000.0,Desportivo Aves,Portugal,0.0,in,summer,Primeira Liga,2016,False,
Moreirense FC,Diego Ivo,27.0,Brazil,Centre-Back,CB,250000.0,São Bernardo-SP,Brazil,0.0,in,summer,Primeira Liga,2016,False,
Moreirense FC,Giorgi Makaridze,26.0,Georgia,Goalkeeper,GK,500000.0,Feirense,Portugal,0.0,in,summer,Primeira Liga,2016,False,
Moreirense FC,David Ramírez,23.0,Costa Rica,Centre-Forward,CF,275000.0,Saprissa,Costa Rica,0.0,in,summer,Primeira Liga,2016,True,free loan
Moreirense FC,Tiago Almeida,25.0,Cape Verde,Right-Back,RB,750000.0,Belenenses SAD,Portugal,,in,summer,Primeira Liga,2016,False,
Moreirense FC,Neto,24.0,Brazil,Attacking Midfield,AM,,São Caetano,Brazil,0.0,in,summer,Primeira Liga,2016,True,free loan
Moreirense FC,Benjamín Ubierna,24.0,Peru,Defensive Midfield,DM,475000.0,Juan Aurich,Peru,,in,summer,Primeira Liga,2016,False,
Moreirense FC,Diego Galo,32.0,Brazil,Centre-Back,CB,500000.0,União Madeira,Portugal,,in,summer,Primeira Liga,2016,False,
Moreirense FC,Roberto,27.0,Portugal,Centre-Forward,CF,800000.0,Arouca,Portugal,0.0,in,summer,Primeira Liga,2016,True,free loan
Moreirense FC,Frédéric Maciel,22.0,Portugal,Right Winger,RW,400000.0,Mouscron,Belgium,,in,summer,Primeira Liga,2016,False,
Moreirense FC,Daniel Podence,20.0,Portugal,Right Winger,RW,1500000.0,Sporting CP,Portugal,0.0,in,summer,Primeira Liga,2016,True,free loan
Moreirense FC,Tiago Morgado,23.0,Portugal,Central Midfield,CM,50000.0,Real SC,Portugal,,in,summer,Primeira Liga,2016,False,
Moreirense FC,Bakary Bouba Saré,26.0,Burkina Faso,Central Midfield,CM,1500000.0,Without Club,,,in,summer,Primeira Liga,2016,False,
Moreirense FC,Coronas,25.0,Portugal,Right-Back,RB,400000.0,Marítimo,Portugal,0.0,out,summer,Primeira Liga,2016,False,
Moreirense FC,Ramón Cardozo,30.0,Paraguay,Centre-Forward,CF,600000.0,CD Capiatá,Paraguay,0.0,out,summer,Primeira Liga,2016,False,
Moreirense FC,Filipe Gonçalves,31.0,Portugal,Defensive Midfield,DM,750000.0,Slask Wroclaw,Poland,0.0,out,summer,Primeira Liga,2016,False,
Moreirense FC,Rafa Sousa,27.0,Portugal,Defensive Midfield,DM,400000.0,Penafiel,Portugal,0.0,out,summer,Primeira Liga,2016,False,
Moreirense FC,Nilson,40.0,Brazil,Goalkeeper,GK,50000.0,União Madeira,Portugal,0.0,out,summer,Primeira Liga,2016,False,
Moreirense FC,Evaldo,34.0,Brazil,Left-Back,LB,350000.0,Cova Piedade,Portugal,0.0,out,summer,Primeira Liga,2016,False,
Moreirense FC,Danielson,35.0,Brazil,Centre-Back,CB,150000.0,Cova Piedade,Portugal,0.0,out,summer,Primeira Liga,2016,False,
Moreirense FC,Caleb Gomina,19.0,Ghana,Centre-Forward,CF,200000.0,Felgueiras,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Moreirense FC,Vítor Gomes,28.0,Portugal,Central Midfield,CM,650000.0,Belenenses SAD,Portugal,0.0,out,summer,Primeira Liga,2016,False,
Moreirense FC,Patrick Andrade,23.0,Cape Verde,Attacking Midfield,AM,200000.0,Famalicão,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Moreirense FC,Ernest Ohemeng,20.0,Ghana,Left Winger,LW,450000.0,Coimbra,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Moreirense FC,Ricardo Almeida,19.0,Portugal,Centre-Forward,CF,150000.0,Sporting B,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Moreirense FC,João Vieira,24.0,Portugal,Centre-Forward,CF,500000.0,Vizela,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Moreirense FC,João Sousa,22.0,Portugal,Centre-Back,CB,150000.0,Vizela,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Moreirense FC,Victor Braga,24.0,Brazil,Goalkeeper,GK,50000.0,Famalicão,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Moreirense FC,André Marques,28.0,Portugal,Left-Back,LB,200000.0,Without Club,,,out,summer,Primeira Liga,2016,False,
Moreirense FC,Benjamín Ubierna,24.0,Peru,Defensive Midfield,DM,475000.0,Without Club,,,out,summer,Primeira Liga,2016,False,
Moreirense FC,João Palhinha,20.0,Portugal,Defensive Midfield,DM,500000.0,Sporting B,Portugal,0.0,out,summer,Primeira Liga,2016,True,end of loan
Moreirense FC,Iuri Medeiros,21.0,Portugal,Right Winger,RW,3000000.0,Sporting CP,Portugal,0.0,out,summer,Primeira Liga,2016,True,end of loan
Moreirense FC,Rafael Martins,27.0,Brazil,Centre-Forward,CF,1500000.0,Levante,Spain,0.0,out,summer,Primeira Liga,2016,True,end of loan
Moreirense FC,Fábio Espinho,30.0,Portugal,Attacking Midfield,AM,750000.0,Málaga CF,Spain,0.0,out,summer,Primeira Liga,2016,True,end of loan
Moreirense FC,Fernando Alexandre,31.0,Portugal,Defensive Midfield,DM,500000.0,Coimbra,Portugal,0.0,in,winter,Primeira Liga,2016,True,free loan
Moreirense FC,Modou Sougou,32.0,Senegal,Right Winger,RW,750000.0,Sheff Wed,England,0.0,in,winter,Primeira Liga,2016,True,free loan
Moreirense FC,Ary Papel,22.0,Angola,Left Winger,LW,250000.0,Sporting B,Portugal,0.0,in,winter,Primeira Liga,2016,True,free loan
Moreirense FC,Alex,25.0,Portugal,Left Winger,LW,600000.0,Vit. Guimarães,Portugal,0.0,in,winter,Primeira Liga,2016,True,free loan
Moreirense FC,Wallyson Mallmann,22.0,Brazil,Defensive Midfield,DM,1000000.0,Sporting CP,Portugal,0.0,in,winter,Primeira Liga,2016,True,free loan
Moreirense FC,Bakary Bouba Saré,26.0,Burkina Faso,Central Midfield,CM,1500000.0,Without Club,,,in,winter,Primeira Liga,2016,False,
Moreirense FC,Ença Fati,23.0,Portugal,Left Winger,LW,400000.0,Leixões,Portugal,0.0,out,winter,Primeira Liga,2016,True,free loan
Moreirense FC,Patrick Andrade,23.0,Cape Verde,Attacking Midfield,AM,150000.0,Salgueiros 08,Portugal,0.0,out,winter,Primeira Liga,2016,True,free loan
Moreirense FC,Benjamín Ubierna,24.0,Peru,Defensive Midfield,DM,475000.0,Without Club,,,out,winter,Primeira Liga,2016,False,
Rio Ave FC,Rúben Ribeiro,28.0,Portugal,Central Midfield,CM,500000.0,Boavista,Portugal,0.0,in,summer,Primeira Liga,2016,False,
Rio Ave FC,Gil Dias,19.0,Portugal,Right Winger,RW,500000.0,Monaco,France,0.0,in,summer,Primeira Liga,2016,True,free loan
Rio Ave FC,Nadjack,22.0,Guinea-Bissau,Right-Back,RB,,Reus Deportiu,Spain,0.0,in,summer,Primeira Liga,2016,False,
Rio Ave FC,Rafa Soares,21.0,Portugal,Left-Back,LB,1000000.0,FC Porto,Portugal,0.0,in,summer,Primeira Liga,2016,True,free loan
Rio Ave FC,Leandrinho,22.0,Brazil,Central Midfield,CM,500000.0,Santos FC,Brazil,,in,summer,Primeira Liga,2016,False,
Rio Ave FC,Tafsir Chérif,21.0,Guinea,Left Winger,LW,250000.0,Monaco B,France,0.0,in,summer,Primeira Liga,2016,True,free loan
Rio Ave FC,Yonathan Del Valle,26.0,Venezuela,Left Winger,LW,2400000.0,Bursaspor,Turkey,225000.0,out,summer,Primeira Liga,2016,True,loan with fee
Rio Ave FC,Renan Bressan,27.0,Belarus,Attacking Midfield,AM,2000000.0,APOEL Nicosia,Cyprus,0.0,out,summer,Primeira Liga,2016,False,
Rio Ave FC,Ukra,28.0,Portugal,Right Winger,RW,2500000.0,Al-Fateh,Saudi Arabia,0.0,out,summer,Primeira Liga,2016,False,
Rio Ave FC,Zé Pedro,23.0,Portugal,Centre-Forward,CF,100000.0,Académico Viseu,Portugal,0.0,out,summer,Primeira Liga,2016,False,
Rio Ave FC,Iuri Gomes,19.0,Macao,Left Winger,LW,50000.0,Vilaverdense FC,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Rio Ave FC,Rafael Miranda,20.0,Portugal,Right Winger,RW,50000.0,Vilaverdense FC,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Rio Ave FC,Filipe Almeida,19.0,Portugal,Centre-Back,CB,,Vilaverdense FC,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Rio Ave FC,Óscar Barros,19.0,Portugal,Right-Back,RB,,Cinfães,Portugal,0.0,out,summer,Primeira Liga,2016,False,
Rio Ave FC,Hélder Postiga,34.0,Portugal,Centre-Forward,CF,750000.0,Atl. Kolkata,India,0.0,out,summer,Primeira Liga,2016,False,
Rio Ave FC,Silvério,20.0,Portugal,Centre-Back,CB,100000.0,Leixões,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Rio Ave FC,José Postiga,20.0,Portugal,Centre-Forward,CF,100000.0,Académico Viseu,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
Rio Ave FC,William Jebor,24.0,Liberia,Centre-Forward,CF,300000.0,Wydad AC,Morocco,0.0,out,summer,Primeira Liga,2016,True,free loan
Rio Ave FC,Pedro Paulo,22.0,Brazil,Centre-Forward,CF,150000.0,Cruzeiro,Brazil,0.0,out,summer,Primeira Liga,2016,True,end of loan
Rio Ave FC,Zé Paulo,22.0,Brazil,Central Midfield,CM,250000.0,Corinthians,Brazil,0.0,out,summer,Primeira Liga,2016,True,end of loan
Rio Ave FC,Joris Kayembe,21.0,Belgium,Left-Back,LB,1500000.0,FC Porto B,Portugal,0.0,out,summer,Primeira Liga,2016,True,end of loan
Rio Ave FC,Edimar,30.0,Brazil,Left-Back,LB,850000.0,Chievo Verona,Italy,0.0,out,summer,Primeira Liga,2016,True,end of loan
Rio Ave FC,Kuca,26.0,Cape Verde,Left Winger,LW,750000.0,Karabükspor,Turkey,0.0,out,summer,Primeira Liga,2016,True,end of loan
Rio Ave FC,Gonçalo Paciência,22.0,Portugal,Centre-Forward,CF,1000000.0,FC Porto,Portugal,0.0,in,winter,Primeira Liga,2016,True,free loan
Rio Ave FC,Bruno Teles,30.0,Brazil,Left-Back,LB,1000000.0,América-MG,Brazil,0.0,in,winter,Primeira Liga,2016,False,
Rio Ave FC,Adama Traoré,21.0,Mali,Central Midfield,CM,5000000.0,Monaco,France,0.0,in,winter,Primeira Liga,2016,True,free loan
Rio Ave FC,Radosav Petrovic,27.0,Serbia,Defensive Midfield,DM,2000000.0,Sporting CP,Portugal,0.0,in,winter,Primeira Liga,2016,True,free loan
Rio Ave FC,Filipe Augusto,23.0,Brazil,Defensive Midfield,DM,800000.0,Benfica,Portugal,2000000.0,out,winter,Primeira Liga,2016,False,
Rio Ave FC,Alhassan Wakaso,25.0,Ghana,Defensive Midfield,DM,2000000.0,FC Lorient,France,1000000.0,out,winter,Primeira Liga,2016,False,
SC Braga,Tomás Martínez,21.0,Argentina,Attacking Midfield,AM,400000.0,River Plate,Argentina,1300000.0,in,summer,Primeira Liga,2016,False,
SC Braga,Marko Bakic,22.0,Montenegro,Central Midfield,CM,1500000.0,Fiorentina,Italy,900000.0,in,summer,Primeira Liga,2016,False,
SC Braga,Lazar Rosic,23.0,Serbia,Centre-Back,CB,600000.0,Vojvodina,Serbia,750000.0,in,summer,Primeira Liga,2016,False,
SC Braga,Luis Aguiar,30.0,Uruguay,Central Midfield,CM,650000.0,Peñarol,Uruguay,0.0,in,summer,Primeira Liga,2016,False,
SC Braga,Rui Fonte,26.0,Portugal,Centre-Forward,CF,2000000.0,Benfica B,Portugal,0.0,in,summer,Primeira Liga,2016,False,
SC Braga,Ricardo Horta,21.0,Portugal,Second Striker,SS,1500000.0,Málaga CF,Spain,0.0,in,summer,Primeira Liga,2016,True,free loan
SC Braga,Emiliano Velázquez,22.0,Uruguay,Centre-Back,CB,1500000.0,Atlético Madrid,Spain,0.0,in,summer,Primeira Liga,2016,True,free loan
SC Braga,Douglas Coutinho,22.0,Brazil,Centre-Forward,CF,1500000.0,Atlético-PR,Brazil,0.0,in,summer,Primeira Liga,2016,True,free loan
SC Braga,Oscar Benítez,23.0,Argentina,Left Winger,LW,3000000.0,Benfica,Portugal,0.0,in,summer,Primeira Liga,2016,True,free loan
SC Braga,Rafa Silva,23.0,Portugal,Right Midfield,RM,15000000.0,Benfica,Portugal,16000000.0,out,summer,Primeira Liga,2016,False,
SC Braga,Wallace,21.0,Brazil,Centre-Back,CB,6000000.0,Lazio,Italy,8000000.0,out,summer,Primeira Liga,2016,False,
SC Braga,Willy Boly,25.0,Cote d'Ivoire,Centre-Back,CB,2750000.0,FC Porto,Portugal,6500000.0,out,summer,Primeira Liga,2016,False,
SC Braga,Stanislav Kritsyuk,25.0,Russia,Goalkeeper,GK,4000000.0,Krasnodar,Russia,4000000.0,out,summer,Primeira Liga,2016,False,
SC Braga,Felipe Pardo,25.0,Colombia,Right Winger,RW,6000000.0,Olympiacos,Greece,1500000.0,out,summer,Primeira Liga,2016,False,
SC Braga,João Pedro,30.0,Portugal,Right-Back,RB,1500000.0,Apol. Limassol,Cyprus,0.0,out,summer,Primeira Liga,2016,False,
SC Braga,Rambé,26.0,Cape Verde,Centre-Forward,CF,350000.0,Univ. Craiova,Romania,0.0,out,summer,Primeira Liga,2016,False,
SC Braga,Luíz Carlos,31.0,Brazil,Central Midfield,CM,2000000.0,Ahli,Saudi Arabia,0.0,out,summer,Primeira Liga,2016,False,
SC Braga,Aarón Ñíguez,27.0,Spain,Right Winger,RW,700000.0,CD Tenerife,Spain,0.0,out,summer,Primeira Liga,2016,False,
SC Braga,Vincent Sasso,25.0,France,Centre-Back,CB,1000000.0,Sheff Wed,England,0.0,out,summer,Primeira Liga,2016,False,
SC Braga,Fábio Martins,22.0,Portugal,Left Winger,LW,1000000.0,Chaves,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
SC Braga,Crislan,24.0,Brazil,Centre-Forward,CF,1000000.0,Tondela,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
SC Braga,Rodrigo Battaglia,25.0,Argentina,Central Midfield,CM,1000000.0,Chaves,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
SC Braga,Danilo Barbosa,20.0,Brazil,Defensive Midfield,DM,7000000.0,Benfica,Portugal,0.0,out,summer,Primeira Liga,2016,True,free loan
SC Braga,Arghus,28.0,Brazil,Centre-Back,CB,250000.0,Excelsior,Netherlands,0.0,out,summer,Primeira Liga,2016,True,free loan
SC Braga,Joan Román,23.0,Spain,Left Winger,LW,400000.0,Slask Wroclaw,Poland,0.0,out,summer,Primeira Liga,2016,True,free loan
SC Braga,Alef,21.0,Brazil,Defensive Midfield,DM,500000.0,Umm Salal SC,Qatar,0.0,out,summer,Primeira Liga,2016,True,free loan
SC Braga,Tiago Gomes,30.0,Portugal,Left-Back,LB,1250000.0,Apol. Limassol,Cyprus,0.0,out,summer,Primeira Liga,2016,True,free loan
SC Braga,Joãozinho,26.0,Portugal,Left-Back,LB,600000.0,KV Kortrijk,Belgium,,out,summer,Primeira Liga,2016,False,
SC Braga,Dolly Menga,23.0,Angola,Centre-Forward,CF,500000.0,Hapoel Tel Aviv,Israel,0.0,out,summer,Primeira Liga,2016,True,free loan
SC Braga,Rui Fonte,26.0,Portugal,Centre-Forward,CF,2000000.0,Benfica B,Portugal,0.0,out,summer,Primeira Liga,2016,True,end of loan
SC Braga,Filipe Augusto,22.0,Brazil,Defensive Midfield,DM,2000000.0,Rio Ave FC,Portugal,0.0,out,summer,Primeira Liga,2016,True,end of loan
SC Braga,Josué,25.0,Portugal,Attacking Midfield,AM,5000000.0,FC Porto,Portugal,0.0,out,summer,Primeira Liga,2016,True,end of loan
SC Braga,Rafael Assis,26.0,Brazil,Defensive Midfield,DM,800000.0,Chaves,Portugal,1420000.0,in,winter,Primeira Liga,2016,False,
SC Braga,Paulinho,25.0,Portugal,Right-Back,RB,1000000.0,Chaves,Portugal,350000.0,in,winter,Primeira Liga,2016,False,
SC Braga,Fede Cartabia,24.0,Argentina,Right Winger,RW,1500000.0,Dep. La Coruña,Spain,0.0,in,winter,Primeira Liga,2016,True,free loan
SC Braga,Xeka,22.0,Portugal,Central Midfield,CM,300000.0,LOSC Lille,France,200000.0,out,winter,Primeira Liga,2016,True,loan with fee
SC Braga,Stian Ringstad,25.0,Norway,Left-Back,LB,600000.0,Strømsgodset,Norway,0.0,out,winter,Primeira Liga,2016,False,
SC Braga,Crislan,24.0,Brazil,Centre-Forward,CF,800000.0,Vegalta Sendai,Japan,46000.0,out,winter,Primeira Liga,2016,True,loan with fee
SC Braga,Dolly Menga,23.0,Angola,Centre-Forward,CF,500000.0,FC Ashdod,Israel,25000.0,out,winter,Primeira Liga,2016,True,loan with fee
SC Braga,Danilo Barbosa,20.0,Brazil,Defensive Midfield,DM,7000000.0,Standard Liège,Belgium,0.0,out,winter,Primeira Liga,2016,True,free loan
SC Braga,Pedro Tiba,28.0,Portugal,Central Midfield,CM,2000000.0,Chaves,Portugal,0.0,out,winter,Primeira Liga,2016,True,free loan
SC Braga,Marko Bakic,23.0,Montenegro,Central Midfield,CM,1500000.0,Alcorcón,Spain,0.0,out,winter,Primeira Liga,2016,True,free loan
SC Braga,Luis Aguiar,30.0,Uruguay,Central Midfield,CM,650000.0,Without Club,,,out,winter,Primeira Liga,2016,False,
SL Benfica,Rafa Silva,23.0,Portugal,Right Midfield,RM,15000000.0,Braga,Portugal,16000000.0,in,summer,Primeira Liga,2016,False,
SL Benfica,Konstantinos Mitroglou,28.0,Greece,Centre-Forward,CF,9500000.0,Fulham,England,7000000.0,in,summer,Primeira Liga,2016,False,
SL Benfica,Franco Cervi,22.0,Argentina,Left Midfield,LM,5500000.0,CA Rosario,Argentina,5700000.0,in,summer,Primeira Liga,2016,False,
SL Benfica,Oscar Benítez,23.0,Argentina,Left Winger,LW,750000.0,Lanús,Argentina,4400000.0,in,summer,Primeira Liga,2016,False,
SL Benfica,Guillermo Celis,23.0,Colombia,Defensive Midfield,DM,650000.0,Junior FC,Colombia,2300000.0,in,summer,Primeira Liga,2016,False,
SL Benfica,André Horta,19.0,Portugal,Central Midfield,CM,1500000.0,Vitória Setúbal,Portugal,400000.0,in,summer,Primeira Liga,2016,False,
SL Benfica,André Carrillo,25.0,Peru,Right Winger,RW,10000000.0,Sporting CP,Portugal,0.0,in,summer,Primeira Liga,2016,False,
SL Benfica,Andrija Zivkovic,19.0,Serbia,Right Winger,RW,6500000.0,Partizan,Serbia,0.0,in,summer,Primeira Liga,2016,False,
SL Benfica,Danilo Barbosa,20.0,Brazil,Defensive Midfield,DM,7000000.0,Braga,Portugal,0.0,in,summer,Primeira Liga,2016,True,free loan
