RL2018-2019,Jugador2018-2019,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,90 s2018-2019,ACT2018-2019,SCA902018-2019,PassLive2018-2019,PassDead2018-2019,HASTA2018-2019,Dis2018-2019,FR2018-2019,Def2018-2019,ACG2018-2019,GCA902018-2019,PassLive.12018-2019,PassDead.12018-2019,HASTA.12018-2019,Dis.12018-2019,FR.12018-2019,Def.12018-2019
854,Sam Gallagher,eng ENG,DL,Southampton,eng Premier League,22,1995,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
855,Álex Gallar,es ESP,"CC,DL",Huesca,es La Liga,26,1992,11.2,49,4.37,29,8,7,5,0,0,4,0.36,1,0,2,1,0,0
856,Enric Gallego,es ESP,DL,Huesca,es La Liga,31,1986,17.1,40,2.34,28,1,2,0,7,2,3,0.18,2,0,1,0,0,0
857,Álex Gálvez,es ESP,DF,Rayo Vallecano,es La Liga,29,1989,15.7,13,0.83,13,0,0,0,0,0,1,0.06,1,0,0,0,0,0
858,Kévin Gameiro,fr FRA,DL,Valencia,es La Liga,31,1987,17.9,52,2.9,42,0,2,2,4,2,6,0.33,4,0,0,1,1,0
859,Idrissa Gana Gueye,sn SEN,CC,Everton,eng Premier League,28,1989,31.4,61,1.95,51,0,3,4,2,1,8,0.26,7,0,1,0,0,0
860,Ignatius Ganago,cm CMR,DL,Nice,fr Ligue 1,19,1999,11.5,30,2.61,17,0,6,4,3,0,2,0.17,1,0,0,0,1,0
861,Cristian Ganea,ro ROU,DF,Athletic Club,es La Liga,26,1992,0.5,2,3.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
862,Ganso,br BRA,"CC,DL",Amiens,fr Ligue 1,28,1989,5.8,25,4.33,22,3,0,0,0,0,3,0.52,2,1,0,0,0,0
863,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,31,1986,23.7,12,0.51,11,0,0,1,0,0,0,0.0,0,0,0,0,0,0
864,Borja Garcés,es ESP,DL,Atlético Madrid,es La Liga,18,1999,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
865,Alberto García,es ESP,PO,Rayo Vallecano,es La Liga,33,1985,17.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
866,Aleix García,es ESP,CC,Girona,es La Liga,21,1997,18.5,63,3.41,30,29,0,1,2,1,4,0.22,3,1,0,0,0,0
867,Álvaro García,es ESP,"DL,CC",Rayo Vallecano,es La Liga,25,1992,19.6,45,2.29,38,2,1,2,2,0,5,0.25,4,0,0,1,0,0
868,Borja García,es ESP,"CC,DL",Girona,es La Liga,27,1990,29.2,78,2.67,61,4,2,3,7,1,6,0.21,5,0,0,0,1,0
869,Dani García,es ESP,CC,Athletic Club,es La Liga,28,1990,27.5,23,0.84,22,0,0,0,0,1,4,0.15,4,0,0,0,0,0
870,Javi García,es ESP,"DF,CC",Betis,es La Liga,31,1987,5.8,2,0.34,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1743,Manu García,es ESP,CC,Alavés,es La Liga,32,1986,46.4,99,4.41,75,0,4,5,12,3,6,0.27999999999999997,6,0,0,0,0,0
2622,Raúl García,es ESP,"CC,DL",Athletic Club,es La Liga,32,1986,39.900000000000006,74,4.09,48,4,6,11,4,1,10,0.45,7,0,0,3,0,0
876,Sergio García,es ESP,"DL,CC",Espanyol,es La Liga,35,1983,16.5,61,3.7,45,4,4,5,2,1,6,0.36,3,0,1,2,0,0
877,James Garner,eng ENG,CC,Manchester Utd,eng Premier League,17,2001,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
878,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,27,1990,28.9,47,1.63,36,4,3,2,1,1,4,0.14,3,0,0,1,0,0
879,Paulo Gazzaniga,ar ARG,PO,Tottenham,eng Premier League,26,1992,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
880,Marcello Gazzola,it ITA,"DF,CC",Parma,it Serie A,33,1985,10.2,11,1.07,7,3,0,0,1,0,0,0.0,0,0,0,0,0,0
881,Jean-Philippe Gbamin,ci CIV,CC,Mainz 05,de Bundesliga,22,1995,29.7,60,2.02,52,1,2,4,0,1,3,0.1,2,0,1,0,0,0
882,David de Gea,es ESP,PO,Manchester Utd,eng Premier League,27,1990,38.0,4,0.11,1,3,0,0,0,0,0,0.0,0,0,0,0,0,0
883,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,31,1986,31.3,60,1.92,42,4,1,6,4,3,10,0.32,6,0,1,2,1,0
884,Dennis Geiger,de GER,CC,Hoffenheim,de Bundesliga,20,1998,2.7,13,4.76,6,5,0,0,1,1,2,0.73,0,1,0,0,1,0
885,Jérémy Gélin,fr FRA,"DF,CC",Rennes,fr Ligue 1,21,1997,14.2,18,1.27,15,0,1,0,1,1,2,0.14,2,0,0,0,0,0
886,Romain Genevois,ht HAI,DF,Caen,fr Ligue 1,30,1987,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
887,Christian Gentner,de GER,"CC,DL",Stuttgart,de Bundesliga,32,1985,22.4,50,2.23,43,0,1,2,3,1,8,0.36,7,0,1,0,0,0
888,Yannick Gerhardt,de GER,CC,Wolfsburg,de Bundesliga,24,1994,27.3,67,2.46,54,1,0,6,6,0,9,0.33,4,0,0,4,1,0
889,Valère Germain,fr FRA,DL,Marseille,fr Ligue 1,28,1990,24.1,46,1.91,38,0,0,4,4,0,7,0.29,6,0,0,1,0,0
890,Gerson,br BRA,"CC,DL",Fiorentina,it Serie A,21,1997,27.0,103,3.82,83,0,4,2,10,4,9,0.33,6,0,1,0,1,1
891,Gervinho,ci CIV,DL,Parma,it Serie A,31,1987,25.6,70,2.74,33,0,22,7,8,0,12,0.47,4,0,5,2,1,0
892,Willem Geubbels,fr FRA,CC,Monaco,fr Ligue 1,16,2001,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
893,Lamine Ghezali,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,19,1999,0.5,1,2.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
894,Rachid Ghezzal,dz ALG,"DL,CC",Leicester City,eng Premier League,26,1992,8.3,44,5.33,32,6,3,2,1,0,0,0.0,0,0,0,0,0,0
895,Paolo Ghiglione,it ITA,DF,Frosinone,it Serie A,21,1997,5.7,10,1.75,9,0,1,0,0,0,0,0.0,0,0,0,0,0,0
896,Saman Ghoddos,ir IRN,"DL,CC",Amiens,fr Ligue 1,24,1993,20.3,68,3.35,30,23,1,7,7,0,4,0.2,3,1,0,0,0,0
897,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,27,1991,12.8,48,3.74,35,11,1,1,0,0,5,0.39,3,2,0,0,0,0
898,Emanuele Giaccherini,it ITA,"CC,DL",Chievo,it Serie A,33,1985,22.3,94,4.21,57,26,2,4,5,0,6,0.27,2,2,0,1,1,0
899,Morgan Gibbs-White,eng ENG,"CC,DL",Wolves,eng Premier League,18,2000,7.4,18,2.45,14,3,1,0,0,0,3,0.41,2,0,1,0,0,0
900,Ben Gibson,eng ENG,DF,Burnley,eng Premier League,25,1993,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
901,Fabian Giefer,de GER,PO,Augsburg,de Bundesliga,28,1990,4.0,2,0.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
902,Niko Gießelmann,de GER,DF,Düsseldorf,de Bundesliga,26,1991,28.8,66,2.29,41,10,3,6,6,0,9,0.31,5,1,0,1,2,0
903,Bryan Gil,es ESP,"CC,DL",Sevilla,es La Liga,17,2001,1.9,6,3.23,4,0,2,0,0,0,2,1.08,1,0,1,0,0,0
904,Daniel Ginczek,de GER,DL,Wolfsburg,de Bundesliga,27,1991,14.2,35,2.47,22,0,6,3,4,0,6,0.42,4,0,1,1,0,0
905,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,24,1994,26.4,31,1.17,21,0,0,8,1,1,2,0.08,1,0,0,1,0,0
906,Andrei Girotto,br BRA,CC,Nantes,fr Ligue 1,26,1992,16.4,18,1.1,15,0,0,1,0,2,0,0.0,0,0,0,0,0,0
907,Olivier Giroud,fr FRA,DL,Chelsea,eng Premier League,31,1986,9.4,30,3.19,28,0,0,1,0,1,4,0.43,3,0,0,1,0,0
908,Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,30,1988,33.0,11,0.33,10,0,0,1,0,0,2,0.06,2,0,0,0,0,0
909,Serge Gnabry,de GER,"DL,CC",Bayern Munich,de Bundesliga,23,1995,19.6,78,3.98,57,1,8,9,2,1,15,0.77,10,0,1,4,0,0
910,Joris Gnagnon,fr FRA,"DF,CC",Sevilla,es La Liga,21,1997,5.0,5,1.01,2,0,0,2,0,1,0,0.0,0,0,0,0,0,0
911,Eddy Gnahoré,fr FRA,CC,Amiens,fr Ligue 1,24,1993,24.9,61,2.45,49,1,7,3,0,1,7,0.28,5,0,1,0,0,1
912,Massimo Gobbi,it ITA,DF,Parma,it Serie A,37,1980,13.1,21,1.6,18,1,0,0,1,1,1,0.08,1,0,0,0,0,0
913,Kevin Goden,de GER,"DF,CC",Nürnberg,de Bundesliga,19,1999,3.0,2,0.66,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
914,Diego Godín,uy URU,DF,Atlético Madrid,es La Liga,32,1986,27.9,13,0.47,10,0,0,2,0,1,3,0.11,2,0,0,1,0,0
915,Mauro Goicoechea,uy URU,PO,Toulouse,fr Ligue 1,30,1988,7.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
916,Edoardo Goldaniga,it ITA,DF,Frosinone,it Serie A,24,1993,29.0,31,1.07,20,4,0,1,5,1,3,0.1,3,0,0,0,0,0
917,Pierluigi Gollini,it ITA,PO,Atalanta,it Serie A,23,1995,20.0,2,0.1,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
918,Aleksandr Golovin,ru RUS,"CC,DL",Monaco,fr Ligue 1,22,1996,25.4,81,3.18,56,5,3,8,6,3,7,0.28,6,1,0,0,0,0
919,André Gomes,pt POR,CC,Everton,eng Premier League,25,1993,22.0,46,2.09,34,0,7,3,2,0,2,0.09,1,0,1,0,0,0
920,Angel Gomes,eng ENG,"CC,DL",Manchester Utd,eng Premier League,17,2000,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1843,Ibai Gómez,es ESP,DL,Athletic Club,es La Liga,28,1989,22.5,72,6.890000000000001,41,23,3,3,2,0,6,0.56,5,0,1,0,0,0
923,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,21,1997,11.8,11,0.93,11,0,0,0,0,0,1,0.08,1,0,0,0,0,0
924,Mario Gómez,de GER,DL,Stuttgart,de Bundesliga,33,1985,24.6,48,1.95,37,0,3,6,0,2,5,0.2,3,0,0,2,0,0
925,Maxi Gómez,uy URU,DL,Celta Vigo,es La Liga,21,1996,32.9,77,2.34,54,0,4,8,11,0,12,0.36,8,0,0,2,2,0
926,Moi Gómez,es ESP,CC,Huesca,es La Liga,24,1994,33.9,103,3.03,70,24,4,3,1,1,12,0.35,7,3,1,0,1,0
927,Papu Gómez,ar ARG,"CC,DL",Atalanta,it Serie A,30,1988,32.2,225,6.98,136,65,9,9,5,1,24,0.74,17,4,3,0,0,0
928,Sergi Gómez,es ESP,DF,Sevilla,es La Liga,26,1992,30.7,20,0.65,17,0,0,2,0,1,0,0.0,0,0,0,0,0,0
929,Alfred Gomis,sn SEN,PO,SPAL,it Serie A,24,1993,19.2,3,0.16,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
930,Maxime Gonalons,fr FRA,CC,Sevilla,es La Liga,29,1989,6.0,4,0.67,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
931,Anthony Gonçalves,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,32,1986,11.8,31,2.64,22,3,3,3,0,0,7,0.6,5,0,2,0,0,0
932,Jérôme Gondorf,de GER,"CC,DL",Freiburg,de Bundesliga,30,1988,14.4,40,2.78,27,7,2,2,2,0,3,0.21,3,0,0,0,0,0
933,Álvaro González,es ESP,DF,Villarreal,es La Liga,28,1990,32.9,25,0.76,20,1,0,1,1,2,3,0.09,2,0,0,0,0,1
934,Bruno González,es ESP,DF,Getafe,es La Liga,28,1990,18.9,9,0.48,6,0,0,1,2,0,3,0.16,2,0,0,1,0,0
935,Cristo González,es ESP,DL,Real Madrid,es La Liga,20,1997,0.5,2,4.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
936,Giancarlo González,cr CRC,DF,Bologna,it Serie A,30,1988,8.3,3,0.36,2,0,0,1,0,0,1,0.12,1,0,0,0,0,0
937,Nicolás González,ar ARG,"DL,CC",Stuttgart,de Bundesliga,20,1998,24.0,76,3.17,58,0,3,5,9,1,6,0.25,5,0,0,1,0,0
938,Jon Gorenc Stanković,si SVN,"CC,DF",Huddersfield,eng Premier League,22,1996,7.9,8,1.01,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0
939,Leon Goretzka,de GER,CC,Bayern Munich,de Bundesliga,23,1995,22.5,50,2.23,37,0,2,8,3,0,7,0.31,5,0,0,2,0,0
940,Mathieu Gorgelin,fr FRA,PO,Lyon,fr Ligue 1,27,1990,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
941,Mirko Gori,it ITA,CC,Frosinone,it Serie A,25,1993,3.7,7,1.91,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0
942,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,21,1996,5.1,5,0.99,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
943,Robin Gosens,de GER,"DF,CC",Atalanta,it Serie A,24,1994,21.6,51,2.36,39,3,3,3,1,2,6,0.28,4,0,0,0,0,2
944,Dan Gosling,eng ENG,CC,Bournemouth,eng Premier League,28,1990,19.3,28,1.45,23,2,0,2,0,1,6,0.31,4,0,0,1,0,1
945,Felix Götze,de GER,CC,Augsburg,de Bundesliga,20,1998,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
946,Mario Götze,de GER,"DL,CC",Dortmund,de Bundesliga,26,1992,18.6,72,3.87,60,1,3,3,5,0,8,0.43,8,0,0,0,0,0
947,Prince-Désir Gouano,fr FRA,DF,Amiens,fr Ligue 1,24,1993,29.1,14,0.48,11,0,0,2,1,0,0,0.0,0,0,0,0,0,0
948,Yoann Gourcuff,fr FRA,"CC,DL",Dijon,fr Ligue 1,32,1986,1.5,8,5.33,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0
949,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,27,1991,23.2,21,0.9,16,0,1,2,0,2,3,0.13,2,0,0,1,0,0
950,Paolo Gozzi Iweru,it ITA,DF,Juventus,it Serie A,17,2001,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
951,Max Gradel,ci CIV,"DL,CC",Toulouse,fr Ligue 1,30,1987,36.0,131,3.64,65,17,19,13,15,2,12,0.33,5,0,0,3,4,0
952,Jonathan Gradit,fr FRA,DF,Caen,fr Ligue 1,25,1992,22.3,15,0.67,12,0,1,0,2,0,0,0.0,0,0,0,0,0,0
1907,Samuel Grandsir,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,21,1996,7.800000000000001,25,6.68,16,2,5,0,1,1,3,0.95,3,0,0,0,0,0
955,Álex Granell,es ESP,"CC,DF",Girona,es La Liga,29,1988,26.6,94,3.54,55,29,3,1,6,0,5,0.19,1,4,0,0,0,0
956,Esteban Granero,es ESP,CC,Espanyol,es La Liga,31,1987,22.4,79,3.53,46,23,2,3,3,2,6,0.27,3,2,0,0,0,1
957,Karlan Grant,eng ENG,DL,Huddersfield,eng Premier League,20,1997,9.7,22,2.26,13,0,5,3,1,0,2,0.21,0,0,0,1,1,0
958,Alberto Grassi,it ITA,CC,Parma,it Serie A,23,1995,5.1,5,0.97,4,0,0,0,1,0,2,0.39,2,0,0,0,0,0
959,Andre Gray,jm JAM,DL,Watford,eng Premier League,27,1991,15.2,34,2.24,25,0,2,5,2,0,5,0.33,3,0,1,1,0,0
960,Demarai Gray,jm JAM,"DL,CC",Leicester City,eng Premier League,22,1996,22.1,55,2.49,35,1,8,6,4,1,6,0.27,4,0,1,0,1,0
961,Mason Greenwood,eng ENG,DL,Manchester Utd,eng Premier League,16,2001,1.3,8,6.15,5,0,3,0,0,0,0,0.0,0,0,0,0,0,0
962,Michael Gregoritsch,at AUT,"CC,DL",Augsburg,de Bundesliga,24,1994,27.6,70,2.53,54,1,3,7,4,1,3,0.11,3,0,0,0,0,0
963,Clément Grenier,fr FRA,CC,Rennes,fr Ligue 1,27,1991,29.6,108,3.64,70,20,3,5,8,2,11,0.37,5,2,1,2,1,0
964,Antoine Griezmann,fr FRA,"DL,CC",Atlético Madrid,es La Liga,27,1991,35.5,134,3.77,94,20,4,9,6,1,14,0.39,9,1,0,4,0,0
1931,Vincenzo Grifo,it ITA,"CC,DL",Hoffenheim,de Bundesliga,25,1993,19.6,96,10.16,59,15,11,5,5,1,11,1.31,5,3,0,1,2,0
967,Florian Grillitsch,at AUT,CC,Hoffenheim,de Bundesliga,22,1995,26.6,85,3.2,69,2,2,1,6,5,9,0.34,8,0,0,0,1,0
968,Jérémy Grimm,fr FRA,CC,Strasbourg,fr Ligue 1,31,1987,1.9,2,1.07,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
969,Pascal Groß,de GER,"CC,DL",Brighton,eng Premier League,27,1991,20.7,85,4.1,46,30,3,3,3,0,6,0.29,1,2,0,2,1,0
970,Sergej Grubac,me MNE,DL,Chievo,it Serie A,18,2000,1.7,1,0.57,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
971,Marko Grujić,rs SRB,CC,Hertha BSC,de Bundesliga,22,1996,19.8,47,2.38,35,0,4,5,3,0,1,0.05,1,0,0,0,0,0
972,Vicente Guaita,es ESP,PO,Crystal Palace,eng Premier League,31,1987,19.5,2,0.1,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
973,Andrés Guardado,mx MEX,"CC,DF",Betis,es La Liga,31,1986,25.9,71,2.74,59,6,1,0,5,0,6,0.23,6,0,0,0,0,0
1949,Sergi Guardiola,es ESP,DL,Valladolid,es La Liga,27,1991,17.1,40,2.38,21,0,6,4,9,0,3,0.18,1,0,0,0,2,0
976,Metehan Güçlü,tr TUR,CC,Paris S-G,fr Ligue 1,19,1999,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
977,Gonçalo Guedes,pt POR,"CC,DL",Valencia,es La Liga,21,1996,16.3,56,3.44,38,1,6,3,8,0,9,0.55,7,0,1,1,0,0
978,Mattéo Guendouzi,fr FRA,CC,Arsenal,eng Premier League,19,1999,23.9,60,2.51,52,0,5,1,0,2,1,0.04,1,0,0,0,0,0
979,Javi Guerra,es ESP,"DL,CC",Rayo Vallecano,es La Liga,36,1982,2.6,13,4.96,8,0,2,0,2,1,2,0.76,1,0,0,0,1,0
980,Raphaël Guerreiro,pt POR,"DL,DF",Dortmund,de Bundesliga,24,1993,17.0,76,4.48,47,18,3,5,2,1,13,0.77,9,3,1,0,0,0
981,Francis Guerrero,es ESP,"DF,DL",Betis,es La Liga,22,1996,19.8,33,1.67,27,2,0,0,4,0,4,0.2,4,0,0,0,0,0
982,Guido Guerrieri,it ITA,PO,Lazio,it Serie A,22,1996,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
983,Ander Guevara,es ESP,CC,Real Sociedad,es La Liga,21,1997,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
984,Makhtar Gueye,sn SEN,"DL,CC",Saint-Étienne,fr Ligue 1,20,1997,0.6,2,3.6,1,0,0,1,0,0,1,1.8,0,0,0,1,0,0
985,John Guidetti,se SWE,DL,Alavés,es La Liga,26,1992,7.0,14,2.0,14,0,0,0,0,0,2,0.29,2,0,0,0,0,0
986,Josuha Guilavogui,fr FRA,CC,Wolfsburg,de Bundesliga,27,1990,17.4,22,1.26,22,0,0,0,0,0,2,0.11,2,0,0,0,0,0
987,Frederic Guilbert,fr FRA,DF,Caen,fr Ligue 1,23,1994,32.4,52,1.6,36,6,3,4,0,3,2,0.06,2,0,0,0,0,0
988,Baptiste Guillaume,be BEL,DL,Nîmes,fr Ligue 1,23,1995,13.1,23,1.75,14,0,1,2,5,1,1,0.08,1,0,0,0,0,0
989,Serhou Guirassy,gn GUI,DL,Amiens,fr Ligue 1,22,1996,12.3,28,2.27,19,0,2,1,6,0,4,0.32,3,0,0,0,1,0
990,Péter Gulácsi,hu HUN,PO,RB Leipzig,de Bundesliga,28,1990,32.5,5,0.15,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
991,Manuel Gulde,de GER,DF,Freiburg,de Bundesliga,27,1991,19.0,17,0.89,15,0,0,2,0,0,1,0.05,0,0,0,1,0,0
992,Gerard Gumbau,es ESP,CC,Leganés,es La Liga,23,1994,13.3,19,1.43,9,2,0,2,4,2,2,0.15,1,0,0,1,0,0
993,İlkay Gündoğan,de GER,CC,Manchester City,eng Premier League,27,1990,23.7,102,4.3,75,19,2,4,2,0,13,0.55,12,1,0,0,0,0
994,Angus Gunn,sct SCO,PO,Southampton,eng Premier League,22,1996,12.0,3,0.25,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
995,Aron Gunnarsson,is ISL,CC,Cardiff City,eng Premier League,29,1989,25.2,44,1.75,28,9,0,1,5,1,2,0.08,2,0,0,0,0,0
996,Christian Günter,de GER,"DF,CC",Freiburg,de Bundesliga,25,1993,32.0,92,2.88,51,27,7,5,2,0,7,0.22,3,2,0,2,0,0
997,Koray Günter,de GER,DF,Genoa,it Serie A,23,1994,9.3,11,1.19,9,0,0,1,0,1,1,0.11,1,0,0,0,0,0
998,Serdar Gürler,tr TUR,"CC,DL",Huesca,es La Liga,26,1991,5.4,22,4.12,16,1,1,2,2,0,1,0.19,1,0,0,0,0,0
999,Ahmet Gürleyen,de GER,DF,Mainz 05,de Bundesliga,19,1999,0.1,1,6.92,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0
1000,Régis Gurtner,fr FRA,PO,Amiens,fr Ligue 1,31,1986,38.0,6,0.16,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0
1001,Gorka Guruzeta,es ESP,"CC,DL",Athletic Club,es La Liga,21,1996,0.6,2,3.6,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1002,Luiz Gustavo,br BRA,"CC,DF",Marseille,fr Ligue 1,31,1987,27.1,31,1.15,22,1,0,7,1,0,6,0.22,2,0,0,4,0,0
1003,Jonathan de Guzmán,nl NED,CC,Eint Frankfurt,de Bundesliga,30,1987,17.4,55,3.16,25,24,1,3,1,1,9,0.52,6,1,0,1,0,1
1004,Janik Haberer,de GER,"CC,DL",Freiburg,de Bundesliga,24,1994,26.0,91,3.5,75,0,3,5,6,2,8,0.31,5,0,0,1,2,0
1005,Hacen,mr MTN,CC,Valladolid,es La Liga,20,1997,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1006,Alexander Hack,de GER,DF,Mainz 05,de Bundesliga,24,1993,11.3,19,1.68,13,1,1,3,1,0,2,0.18,0,0,0,2,0,0
2015,Munir El Haddadi,ma MAR,"DL,CC",Sevilla,es La Liga,22,1995,13.299999999999999,33,4.87,23,1,3,4,1,1,5,0.94,4,0,0,1,0,0
1009,Oussama Haddadi,tn TUN,DF,Dijon,fr Ligue 1,26,1992,29.7,67,2.26,56,7,2,2,0,0,3,0.1,3,0,0,0,0,0
1010,Florent Hadergjonaj,xk KVX,"DF,CC",Huddersfield,eng Premier League,24,1994,20.5,41,2.0,37,0,1,1,0,2,0,0.0,0,0,0,0,0,0
1011,Benjamin Hadžić,ba BIH,"DL,CC",Hannover 96,de Bundesliga,19,1999,0.3,1,3.6,1,0,0,0,0,0,1,3.6,1,0,0,0,0,0
1012,André Hahn,de GER,"DL,CC",Augsburg,de Bundesliga,27,1990,22.8,51,2.24,39,2,0,8,1,1,7,0.31,3,0,0,4,0,0
1013,Amadou Haidara,ml MLI,CC,RB Leipzig,de Bundesliga,20,1998,4.2,13,3.1,10,0,1,2,0,0,1,0.24,1,0,0,0,0,0
1014,Oualid El Hajjam,ma MAR,"DF,CC",Amiens,fr Ligue 1,27,1991,6.0,5,0.83,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0
1015,Achraf Hakimi,ma MAR,DF,Dortmund,de Bundesliga,19,1998,19.3,43,2.22,30,1,0,2,9,1,10,0.52,6,0,0,0,3,1
1016,Sébastien Haller,ci CIV,DL,Eint Frankfurt,de Bundesliga,24,1994,24.2,72,2.97,53,0,8,8,2,1,16,0.66,12,0,1,3,0,0
2035,Emil Hallfreðsson,is ISL,CC,Udinese,it Serie A,34,1984,5.9,6,1.81,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1019,Marcel Halstenberg,de GER,"DF,DL",RB Leipzig,de Bundesliga,26,1991,26.8,93,3.47,51,32,5,2,1,2,16,0.6,11,2,0,0,1,2
1020,Ben Hamer,eng ENG,PO,Huddersfield,eng Premier League,30,1987,6.1,1,0.16,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1021,Romain Hamouma,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,31,1987,17.6,57,3.24,40,6,6,3,2,0,7,0.4,5,0,1,0,1,0
1022,Marek Hamšík,sk SVK,CC,Napoli,it Serie A,31,1987,10.2,40,3.93,38,0,1,0,0,1,4,0.39,4,0,0,0,0,0
1023,Dávid Hancko,sk SVK,DF,Fiorentina,it Serie A,20,1997,3.1,6,1.91,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0
1024,Samir Handanović,si SVN,PO,Inter,it Serie A,34,1984,38.0,2,0.05,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
1025,Genki Haraguchi,jp JPN,"CC,DF",Hannover 96,de Bundesliga,27,1991,23.7,63,2.66,48,0,7,1,6,1,3,0.13,3,0,0,0,0,0
1026,Féthi Harek,dz ALG,DF,Nîmes,fr Ligue 1,35,1982,2.0,1,0.51,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1027,Amine Harit,ma MAR,"CC,DL",Schalke 04,de Bundesliga,21,1997,12.0,48,3.99,32,0,1,1,12,2,2,0.17,1,0,0,0,1,0
1028,Martin Harnik,at AUT,"DL,CC",Werder Bremen,de Bundesliga,31,1987,9.2,27,2.93,19,0,2,4,1,1,6,0.65,2,0,2,2,0,0
1029,Kadeem Harris,eng ENG,CC,Cardiff City,eng Premier League,25,1993,4.2,12,2.88,9,0,1,1,1,0,0,0.0,0,0,0,0,0,0
1030,Joe Hart,eng ENG,PO,Burnley,eng Premier League,31,1987,19.0,3,0.16,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0
1031,Makoto Hasebe,jp JPN,"DF,CC",Eint Frankfurt,de Bundesliga,34,1984,28.0,23,0.82,20,2,0,1,0,0,2,0.07,2,0,0,0,0,0
1032,Hans Hateboer,nl NED,DF,Atalanta,it Serie A,24,1994,33.0,80,2.42,72,3,2,2,0,1,9,0.27,7,1,0,0,0,1
1033,Kai Havertz,de GER,"CC,DL",Leverkusen,de Bundesliga,19,1999,32.2,127,3.95,96,1,7,8,12,3,18,0.56,16,0,0,1,1,0
1034,Isaac Hayden,eng ENG,CC,Newcastle Utd,eng Premier League,23,1995,20.7,41,1.98,36,0,1,0,1,3,4,0.19,3,0,0,0,0,1
